Type,Index,0600,0700,0800,0900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,0000,0100,0200,0300,0400,0500
Actual,1,9394.02,9106.56,8769.73,8510.11,8342.49,8476.92,8589.18,8938.52,9354.6,9646.51,9779.64,9834.32,9855.59,9866.9,9888.59,9939.36,10068.12,10365.95,10415.9,10251.64,9959.0,9477.09,8931.69,8511.49
Forecast,1,8975.2002,8649.4297,8458.9697,8391.2402,8400.2803,8549.46,8715.8896,9077.0498,9254.79,9637.3701,9668.3398,9642.6699,9615.5303,9604.3496,9574.2002,9550.5703,9614.6602,9949.5303,10103.4004,9982.4404,9747.96,9229.5098,8596.7197,8592.8604
Simulation,1,8782.09444436351,8576.633538584329,8379.034531133333,8244.653095956102,8172.121664125685,8702.927547359996,9049.916092592195,9188.409693704734,9459.117289122501,9472.902172665814,9421.875465781166,9550.071325057821,9388.323361273688,9293.904090941773,9929.415213320708,9231.417077329847,9529.185229577934,9836.836214495168,9573.037368248197,9573.75895700592,9442.453612554447,9290.56325528303,8695.214694725559,9044.682076916886
Simulation,2,8806.500532723481,8437.444522139866,8352.623310414765,8135.252535617266,8342.479781903083,8483.471042253532,8817.51933061038,9097.058301785552,9020.144385084917,9732.993199264667,9585.142258329635,9003.775611763078,9165.177477162422,9735.382376051259,9039.684176460467,9227.583375757471,9624.2453340237,9369.767221448463,9425.918844588183,9719.929444914149,9836.85872500853,9309.584245670614,8608.593685560667,8602.097231390691
Simulation,3,8806.119417577904,8718.53156811585,8585.556596728535,8415.692745573653,8809.961907975145,8748.240232939488,9311.648087182502,9403.736264706886,9543.994422927904,9943.433232705613,10356.17969260369,10079.688142241674,10310.92765934208,10114.946781481587,10658.898284232942,10222.786308708615,10124.935000463587,10497.449354094613,10648.823527698794,10211.745740182496,10003.39659854143,9635.50959126016,8440.985551085409,8998.187375476675
Simulation,4,9659.92781465263,9582.890991175176,9175.053422725392,9532.262694170304,9767.459893152387,9948.905624479008,9510.4852658808,10278.90283991233,10817.546087424367,10953.705970355437,10681.360991099546,11044.898584778997,11269.428102738086,11232.062706674582,11460.66456327617,11718.95634734461,11480.336687572866,12018.281583260003,12888.724262248681,11611.566047213328,11130.181861449022,10430.89703152697,9981.99886559089,10001.561770141037
Simulation,5,9179.923987025739,9021.902149838248,8604.620578579452,8689.34442891553,8851.943555701713,9125.042704266145,8864.471717119162,8893.319862076873,9455.87270517444,9663.247010331266,9830.269636200564,9451.018850272108,9698.506233308164,10020.305067138426,9985.049314228954,9911.67813955537,9964.822274537353,9901.998706529534,10311.930899993686,10189.826010338465,9862.3757417771,9620.54457360767,8933.589143503692,8716.432576331244
Simulation,6,8955.064762849932,8510.279094924823,8508.603703680208,8467.151532293365,8444.70736770635,8601.495803983542,8898.146666060458,9430.728820791583,9728.214958886787,10321.09262271845,10107.632811176294,10283.383926917295,11265.59261993452,11854.481132097762,11274.802964550323,10975.639819015947,10593.023965914574,11003.452324083355,10634.425382803398,11003.842054392546,10805.696628215803,9970.590238103512,9020.822148435074,9083.178529078068
Simulation,7,9076.235412312626,9023.508754888413,8601.29023827902,8341.810535205945,8368.213219346244,8671.87612040038,8833.103349822544,9008.222871319087,9359.636352647834,9899.28488591816,9888.320024599754,9506.241117330483,9244.371822651237,9536.1463047828,9545.033652880422,10337.673110826521,10550.231813051432,11056.85424273967,10924.170728676103,10645.160297257833,9976.244574456121,9469.61941975689,8824.1391429148,8869.332137072659
Simulation,8,9607.896852278744,9324.140365699406,9031.330907201122,9211.92269617584,9122.106880472085,9009.632850946604,9201.890233703918,9614.873688738919,9663.332454044736,9788.054115868923,9936.79824761943,9808.384361062746,9733.498049569247,10062.623143104647,9983.20768796475,10315.979463163943,9822.120491332302,10724.458823767947,11370.40558966708,11083.417197342635,10705.24435579964,10058.732124971963,9263.84668324281,9328.739190876544
Simulation,9,9281.649250721899,9066.896349658246,8752.126665018897,8638.475865812432,8783.36301164465,9141.49211150671,9230.194058518244,9533.238682025054,9576.332834973826,10096.910444953697,10299.687408720245,10671.641206544702,11068.955738147828,10505.430012507088,10101.20832355789,9778.906856320014,10008.317737031304,10045.625725753493,10061.68521445646,10085.372748298674,9880.725640374063,9311.028866920837,8363.525642315255,8320.415750545155
