Type,Index,0600,0700,0800,0900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,0000,0100,0200,0300,0400,0500
Actual,1,8451.35,8317.99,8288.22,8463.78,9030.33,9923.94,10242.77,10376.93,10652.69,10915.26,11180.39,11423.59,11726.39,11924.43,12032.4,12031.24,11824.39,11925.37,12067.91,11868.51,11457.56,10830.79,10171.75,9697.35
Forecast,1,8398.5303,8307.2002,8416.2998,8643.0498,9142.4502,9877.9297,10135.5,10257.7998,10545.7002,10945.7002,11219.0996,11266.0996,11343.9004,11537.7002,11647.5,11338.5,11366.7002,11532.0,11601.0,11314.2002,10938.2002,10401.5,9836.3203,9429.6504
Simulation,1,8348.007691452189,8224.700890556014,8459.891669615614,8510.443532353556,9188.418448217642,9723.087191146962,10177.79894513261,10066.126777719815,10741.918930520156,11069.977530601376,11090.436443209699,11358.469802142592,11361.87993052151,11072.234403237808,11534.993625173172,11043.367000700822,11094.561554620164,11226.639222112211,11217.768581283555,11329.257346456134,10769.961138919687,10132.045729254414,9448.184310421317,9170.287134740154
Simulation,2,8406.172969163737,8708.590437468487,8661.832034475146,8803.016941572192,9064.578960343557,9578.17744293002,10123.730720273517,10584.166511386862,10754.408875317466,10928.000183548918,11526.549755424603,11433.925565729669,11455.070457457849,11855.56526697073,11617.38060140552,11175.863501575,11228.514319603695,11235.864219010517,11290.073617063934,11030.509758181746,10790.815111118163,10044.925243908323,9745.176722201775,9378.532380196384
Simulation,3,9156.581722933179,8616.916664724504,8837.423049997184,9084.03745925496,9784.286112311927,10507.972484652099,10528.255113204781,10692.530454604488,11456.340890372994,12526.09885514521,12660.103049385478,12372.544769822707,12528.597208041581,12433.998682541453,12443.8213397957,12318.271344438816,11890.465020035002,12186.258797262219,11992.893352751049,11880.166247252233,11547.698689609468,11113.300752291307,10183.867508620911,9288.658819517359
Simulation,4,8443.570470099647,8384.791990726424,8587.091117758935,8673.322374133779,9143.160412300072,9762.854354799883,9893.008952887936,9881.921260346602,10283.479316115929,11102.183392230141,11426.240968407477,11726.9439807671,11390.275343826483,11738.0731619365,11457.623849464971,11303.54545675119,11401.987309221568,11288.364650048497,11565.488608287564,11333.635956912123,10631.5967611959,9924.526832304877,9760.11045425223,9151.433018909094
Simulation,5,8443.594928944322,8212.657712629092,8411.7688055194,8394.301341122056,9059.052142395723,9827.917395849536,10036.791179205196,10063.346973002423,10307.512075618262,10943.949979664809,11286.960985627378,10843.667995474842,10629.019193646598,11332.238625302733,11599.746075183171,11725.05091209032,11484.640946837777,11540.76148964882,11495.214517801207,10840.355017216532,10689.203779068475,10156.392994176493,9613.514257631878,9324.47397793707
Simulation,6,8672.867321062955,8468.378954157117,8817.369819793794,8714.310976410557,9561.728758087265,10377.462096316078,10679.307398973237,10931.295689848277,11116.079778564577,11278.093997567054,11552.874207871351,11734.87948365033,11834.926241693796,11971.278695783352,11607.365359414216,11172.084215265679,11587.264757294626,11146.656936410945,11406.24561867933,10990.64389751356,10813.597964980978,10383.541310578576,9847.321355891683,9463.264892032625
Simulation,7,7956.292681614598,8011.683156445435,8321.3406951401,8405.292440060319,8970.433652068059,9572.758257471365,9968.089379097466,9893.751394609288,9804.78253191114,9548.408939078627,10472.26299994525,10062.571679247845,10782.659419176096,11108.09839176808,11413.681520608294,11182.045936037348,11097.452215797039,11227.567231094834,11475.253541688302,10993.25811862846,10959.681738129002,10206.459499386587,9746.597119927745,9782.155386983648
