Time,Coast_0,Coast_1,Coast_2,Coast_3,Coast_4,Coast_5,Coast_6,Coast_7,Coast_8,Coast_9,Coast_10,Coast_11,Coast_12,Coast_13,Coast_14,Coast_15,Coast_16,Coast_17,Coast_18,Coast_19,Coast_20,Coast_21,Coast_22,Coast_23,East_0,East_1,East_2,East_3,East_4,East_5,East_6,East_7,East_8,East_9,East_10,East_11,East_12,East_13,East_14,East_15,East_16,East_17,East_18,East_19,East_20,East_21,East_22,East_23,Far_West_0,Far_West_1,Far_West_2,Far_West_3,Far_West_4,Far_West_5,Far_West_6,Far_West_7,Far_West_8,Far_West_9,Far_West_10,Far_West_11,Far_West_12,Far_West_13,Far_West_14,Far_West_15,Far_West_16,Far_West_17,Far_West_18,Far_West_19,Far_West_20,Far_West_21,Far_West_22,Far_West_23,North_0,North_1,North_2,North_3,North_4,North_5,North_6,North_7,North_8,North_9,North_10,North_11,North_12,North_13,North_14,North_15,North_16,North_17,North_18,North_19,North_20,North_21,North_22,North_23,North_Central_0,North_Central_1,North_Central_2,North_Central_3,North_Central_4,North_Central_5,North_Central_6,North_Central_7,North_Central_8,North_Central_9,North_Central_10,North_Central_11,North_Central_12,North_Central_13,North_Central_14,North_Central_15,North_Central_16,North_Central_17,North_Central_18,North_Central_19,North_Central_20,North_Central_21,North_Central_22,North_Central_23,South_0,South_1,South_2,South_3,South_4,South_5,South_6,South_7,South_8,South_9,South_10,South_11,South_12,South_13,South_14,South_15,South_16,South_17,South_18,South_19,South_20,South_21,South_22,South_23,South_Central_0,South_Central_1,South_Central_2,South_Central_3,South_Central_4,South_Central_5,South_Central_6,South_Central_7,South_Central_8,South_Central_9,South_Central_10,South_Central_11,South_Central_12,South_Central_13,South_Central_14,South_Central_15,South_Central_16,South_Central_17,South_Central_18,South_Central_19,South_Central_20,South_Central_21,South_Central_22,South_Central_23,West_0,West_1,West_2,West_3,West_4,West_5,West_6,West_7,West_8,West_9,West_10,West_11,West_12,West_13,West_14,West_15,West_16,West_17,West_18,West_19,West_20,West_21,West_22,West_23
2017-05-20 06:00:00,11175.7002,10853.7002,10464.0,10435.7998,10560.0,10714.7998,10929.7002,11598.2002,12477.2998,13249.2998,14212.0,14635.5,15675.4004,15658.2002,15688.5996,15465.0,15439.5,14873.5996,14276.0996,14250.0,13702.0,13115.0,12218.7998,11571.2002,1381.54,1325.04,1291.01,1275.41,1277.99,1329.05,1367.78,1459.77,1536.87,1600.5699,1659.75,1695.75,1730.97,1768.24,1786.79,1792.1801,1765.65,1713.16,1652.85,1659.92,1621.99,1512.52,1400.09,1161.1,1992.4399,1933.5699,1927.87,1929.09,1923.75,1949.67,1952.12,2001.3101,2044.23,2093.8101,2113.6699,2133.2,2161.77,2205.7,2249.4399,2285.21,2306.1599,2291.04,2252.1899,2219.5801,2201.5,2162.1399,2117.72,1952.13,917.445,864.7589999999999,818.2130000000001,829.422,838.94,865.674,879.072,912.312,966.169,1002.43,1020.52,1035.76,1042.79,1052.3199,1063.02,1054.09,1063.88,1044.66,1048.9301,1048.3,1060.9399,993.669,909.551,770.102,10270.5996,9765.4502,9548.5498,9201.5996,9235.29,9348.1201,9805.1904,10590.7998,11208.0996,11878.7002,12048.5996,12573.7998,12576.2998,12503.7002,13228.0996,13406.7998,13410.0,13188.2998,12721.4004,12319.5,12171.9004,11672.0,10627.2998,9702.4004,3276.23,3121.0,3012.01,2956.9399,2956.72,2986.1201,3051.97,3316.3601,3618.3101,3921.3899,4176.1299,4365.3301,4510.73,4608.71,4659.0298,4645.9399,4540.0698,4382.1602,4193.02,4121.3901,4043.49,3837.49,3582.3401,3224.6399,5893.3101,5594.1299,5382.3999,5273.96,5296.3501,5463.3198,5672.5801,6111.6201,6568.6001,7013.5098,7374.9399,7643.6401,7842.77,8026.7202,8147.6001,8172.3999,8103.3501,7890.48,7634.02,7553.7798,7393.75,6944.77,6370.0801,5552.8198,1214.35,1204.05,1164.91,1121.46,1075.78,1095.23,1133.75,1201.8199,1248.9399,1298.88,1304.45,1302.64,1324.37,1333.15,1367.3101,1397.86,1403.6899,1386.02,1368.6899,1346.2,1350.71,1287.71,1211.8,1042.66
2017-05-21 06:00:00,10237.7998,9905.1201,9870.21,9508.46,9550.7998,9748.96,10092.7998,10940.7002,11772.0996,12394.5996,12838.0996,13807.2998,14194.0,14869.0,15005.4004,15241.7998,15313.2002,14454.5996,14039.7998,13601.0,13374.9004,12664.5,11795.2998,11009.5,1097.0601,1047.89,995.033,1023.61,992.476,1025.36,1066.0,1172.9399,1287.41,1381.9,1412.11,1461.97,1507.54,1563.67,1600.88,1627.7,1581.79,1559.2,1519.67,1521.25,1479.14,1413.63,1263.0699,1163.37,1979.02,1920.73,1873.51,1883.35,1885.11,1903.5,1889.98,1929.95,1992.9399,2002.41,2083.3601,2097.23,2145.55,2163.8,2156.01,2160.9299,2209.3,2094.8201,2106.49,2038.62,2057.4399,1992.02,1957.96,1931.29,705.061,694.5210000000001,667.5269999999999,674.623,674.169,664.1519999999999,690.675,726.421,782.549,805.6410000000001,811.2810000000001,836.203,903.232,952.716,953.469,977.862,953.413,929.527,910.561,869.35,886.5060000000001,837.1360000000001,785.747,740.663,8952.0898,8445.75,8197.1104,7892.6201,7864.6602,8106.1001,8319.2002,9236.7305,10085.0,10794.2998,11629.0,11926.0996,12444.9004,12747.7998,13005.4004,13414.7998,13922.0996,13654.5996,13132.0,12999.0996,12638.5,11728.0,10728.9004,9900.3604,3008.71,2859.3799,2775.6499,2801.71,2666.3401,2765.6699,2766.73,2994.71,3275.3999,3585.1001,3849.51,4083.48,4219.7798,4397.8501,4614.8799,4449.73,4450.6699,4194.1299,3983.8701,4060.6101,3952.4199,3738.23,3479.8201,3214.4199,5083.9502,4748.02,4600.29,4492.0801,4474.25,4498.8101,4645.73,5223.1201,5552.9102,5834.0898,6074.6899,6374.8301,6611.6802,6841.0298,7141.2402,7312.6802,7802.6699,7365.5801,7228.04,7334.8301,7134.8101,6703.25,6130.5,5632.29,1027.17,980.198,978.651,923.809,981.705,958.077,1003.37,1045.4,1052.98,1064.26,1107.3101,1105.3199,1131.86,1161.0601,1199.09,1228.87,1280.24,1257.86,1228.64,1220.1,1235.01,1118.33,1083.29,1029.58
2017-05-22 06:00:00,10612.2002,9595.21,9488.5195,9402.9502,9985.96,10402.7998,10918.2998,11225.7998,11597.5996,12336.5,12255.0996,13106.2998,13261.7002,13570.0996,13705.2002,13356.5,13058.2998,12748.4004,12694.5,12866.5996,12577.9004,11804.9004,10957.2002,10202.5996,1185.8101,1069.4399,1020.52,1050.99,1122.01,1259.38,1393.48,1348.05,1387.78,1473.22,1485.6,1567.9301,1609.64,1556.1801,1582.01,1596.83,1574.6801,1542.38,1537.99,1598.04,1523.91,1385.16,1286.04,1174.37,1986.5,1921.48,1885.4301,1922.3199,1921.42,2013.5699,2083.27,2063.4299,2087.6399,2120.73,2155.8301,2216.8501,2262.6101,2336.46,2354.3899,2393.78,2409.1499,2390.29,2343.51,2328.72,2312.8401,2192.29,2152.3601,2058.76,736.074,693.12,671.715,702.513,720.382,788.8739999999999,855.165,857.5060000000001,848.297,876.716,878.137,926.156,1010.06,955.124,997.735,1006.76,1028.47,985.246,986.289,909.047,912.112,877.414,819.8530000000001,764.313,9031.4502,8386.9404,8226.0996,8375.4502,8891.3701,10001.4004,10899.2002,10959.0,11267.4004,11747.0996,12140.7998,12830.9004,12719.4004,12585.5996,13238.0,13306.4004,13284.9004,13152.7002,13093.5996,13283.0,12826.7002,11996.0,10665.5,9609.0703,3123.1399,2987.9099,2846.6101,2841.3899,2979.4199,3159.21,3339.22,3430.03,3626.9099,3990.98,4102.52,4458.6401,4620.7598,4790.1099,4929.1401,4932.7402,4871.4399,4669.3599,4458.8999,4506.3901,4393.5298,4050.6699,3657.9199,3236.21,4896.25,4318.1201,4427.02,4436.2598,4630.75,5243.96,5569.7002,5668.1499,5918.4702,6147.8301,6161.1299,6648.6699,6622.48,6898.23,7105.7998,7062.4399,7186.02,7155.8701,7227.0,7221.8599,7061.6802,6434.96,5843.5498,5269.5,1085.34,1038.39,1015.4,1033.13,1048.97,1131.7,1276.4399,1219.9,1243.29,1261.79,1295.6801,1343.58,1389.75,1357.34,1430.89,1477.53,1449.03,1439.16,1455.88,1499.22,1437.71,1380.98,1257.14,1103.1899
2017-05-23 06:00:00,9346.96,9023.21,8887.2598,8995.0498,9459.9297,10155.2002,10422.5996,10862.4004,11379.7002,12015.7998,12614.2998,13236.9004,13755.5,14140.2002,14472.9004,14666.5996,14455.0996,13927.4004,13383.4004,13309.7998,12916.7998,11915.5,10903.5996,9851.0596,1093.87,1049.1,1029.71,1049.39,1124.38,1304.14,1359.85,1390.09,1424.83,1457.76,1474.15,1503.3199,1542.38,1570.98,1591.09,1611.28,1584.6,1572.52,1533.53,1541.42,1506.89,1379.61,1235.16,1127.89,1949.76,1922.67,1895.79,1899.8101,1926.09,1980.1899,2022.85,2046.2,2092.1699,2114.74,2134.8101,2145.02,2161.1399,2187.8301,2188.8,2204.6001,2212.2,2219.8601,2206.71,2175.28,2168.3101,2085.46,2009.17,1964.05,724.294,702.069,689.557,704.433,746.648,830.2460000000001,848.52,845.456,866.056,888.064,888.669,896.0160000000001,913.396,920.162,921.632,915.568,907.878,908.716,900.265,922.279,912.815,848.466,777.7739999999999,748.6310000000001,8850.3496,8425.54,8208.6602,8276.5898,8874.6396,9998.0,10594.7998,10994.0,11432.0,11896.0,12281.7002,12575.0,12815.4004,12836.9004,12746.7002,12656.7998,12606.5996,12621.0996,12390.9004,12411.0996,12190.4004,11236.7002,10107.5,9020.9297,3130.73,2986.8401,2916.52,2895.04,3001.6399,3306.52,3400.75,3464.3201,3622.45,3820.1399,3982.96,4158.25,4341.6899,4481.6699,4586.3501,4649.6099,4577.3101,4406.1201,4249.02,4227.3999,4163.9702,3827.46,3452.8401,3017.25,4642.9199,4417.3398,4284.27,4291.0,4562.73,5202.1201,5422.3999,5578.5498,5825.9102,6111.2598,6402.02,6669.9302,6959.6802,7222.3101,7429.48,7587.4302,7620.25,7479.9702,7275.5298,7230.2202,7008.8101,6369.27,5654.4399,5048.4199,1043.15,1014.61,983.785,959.304,985.651,1110.61,1172.9301,1198.27,1221.51,1252.14,1268.5,1255.36,1241.9399,1236.5601,1253.96,1281.1899,1289.88,1255.26,1251.42,1253.58,1269.98,1191.83,1088.83,1014.54
2017-05-24 06:00:00,9380.7695,8876.54,8778.9805,8786.9004,9296.7002,9752.8701,10289.0996,10316.0,10920.0,11210.2002,11725.7002,12565.4004,12738.5996,13720.2002,14204.9004,14707.2002,14712.9004,14421.2998,13687.9004,13504.7002,12822.5,11581.0,10664.7002,10082.4004,1053.09,994.651,975.019,988.362,1064.52,1232.9,1267.1,1309.1801,1348.67,1390.97,1426.74,1424.12,1462.79,1495.03,1524.4399,1550.9301,1556.17,1526.51,1490.61,1506.58,1458.3101,1327.58,1181.8101,1198.1899,1909.28,1899.3,1880.52,1888.89,1915.49,1957.12,1971.09,1992.21,2031.71,2061.5601,2083.5701,2116.8999,2169.8999,2228.3,2279.52,2345.22,2373.1699,2390.1101,2360.6101,2302.74,2252.74,2169.9099,2084.7,2110.54,740.8589999999999,728.987,719.664,734.942,771.69,844.5110000000001,850.633,860.12,881.005,899.34,908.848,917.215,934.924,959.494,981.098,1000.34,1001.57,991.263,975.515,987.908,978.165,920.25,846.4889999999999,727.41,8560.7695,8116.3501,8037.8198,8184.3101,8671.3398,9775.5195,10349.7998,10561.2998,11017.0996,11468.9004,11943.0996,12229.2002,12762.5996,13362.5,13666.5996,14115.5,14115.7002,14199.7998,13728.0,13591.7002,13042.4004,11921.5,10507.2002,9755.71,2790.6499,2604.78,2549.6499,2539.1001,2649.1201,2932.9299,3006.1799,3039.6599,3168.97,3335.71,3490.8401,3625.52,3784.52,3974.1599,4105.8198,4225.6899,4228.7598,4101.8599,3929.8401,3884.3799,3816.71,3548.52,3213.6699,3021.73,4657.73,4438.9302,4337.1499,4364.4102,4624.9902,5177.3101,5337.0898,5440.7002,5660.8301,5879.3599,6149.9902,6399.8799,6692.0298,6983.1499,7318.98,7687.2798,7996.7002,7977.6401,7706.6001,7517.2002,7282.5298,6696.8901,6028.1699,5315.71,1064.64,1043.46,1035.95,1033.92,1075.1899,1149.73,1164.45,1155.28,1175.7,1193.6,1233.1801,1243.03,1269.98,1318.3,1362.49,1417.25,1442.59,1448.21,1423.36,1406.05,1410.22,1354.84,1273.73,1211.4399
2017-05-25 06:00:00,9262.6396,8977.2305,8582.3398,8816.8799,9235.5,9670.3301,10076.4004,10745.5,11667.7998,12524.4004,13480.9004,14121.7998,15358.7002,15478.7002,16062.0,16236.4004,15987.0996,15382.5,14773.4004,14319.0,14071.2998,12806.2002,12005.2002,11372.5,1004.38,956.206,940.564,954.424,1019.58,1133.6801,1202.27,1279.6801,1363.09,1453.78,1541.6899,1623.91,1696.88,1770.5,1832.83,1870.58,1853.41,1800.04,1728.0,1685.09,1637.27,1505.01,1361.5601,1346.4301,1968.95,1952.88,1937.22,1924.4,1919.3101,1939.4,1945.03,2000.95,2073.5701,2141.8899,2216.73,2288.3899,2352.76,2412.4399,2437.5901,2472.6799,2454.1201,2441.2,2406.97,2358.22,2295.8601,2216.4199,2122.55,2028.66,743.279,734.5319999999999,728.0039999999999,729.84,751.198,796.797,823.523,851.681,884.362,930.068,972.403,1011.93,1066.05,1121.9301,1166.15,1203.5601,1209.3,1202.4399,1162.24,1120.47,1093.27,1036.97,964.861,881.85,9064.8799,8221.4805,7695.4502,8201.0,8657.2998,9696.0,10276.2998,10784.7998,11467.0996,12373.2002,13456.0,13591.2998,15532.5996,16370.7998,17342.4004,18099.1992,18475.3008,18032.0,17754.8008,16654.4004,16377.7002,15204.7002,13691.2002,12042.0,2702.8201,2569.78,2482.8899,2444.79,2490.8601,2639.3401,2752.98,2955.0,3234.1899,3567.72,3881.1499,4145.75,4389.8901,4587.23,4724.6201,4803.1802,4764.6499,4601.0098,4388.8198,4212.7998,4114.4399,3892.26,3616.3701,3571.03,4945.8999,4706.21,4592.9399,4591.8198,4787.1899,5169.46,5379.3198,5657.48,6050.8701,6440.6001,6831.8701,7158.2598,7517.4199,7850.5601,8140.54,8362.9697,8524.8096,8421.7305,8066.48,7803.8301,7643.54,7201.0298,6639.0098,6389.3501,1174.3101,1125.05,1107.34,1104.64,1135.97,1142.48,1162.96,1202.25,1238.28,1284.02,1363.9301,1420.91,1512.5699,1612.02,1665.96,1704.4,1717.52,1693.85,1647.9399,1592.92,1552.2,1491.67,1407.89,1326.74
2017-05-26 06:00:00,10517.0,10144.5996,9881.0303,9900.3398,10312.5,10767.5,11161.0,11941.9004,12790.5996,13804.7998,14694.5,15482.2998,16202.0996,16706.1992,16956.3008,16801.3008,16580.5,15796.0,15072.2002,14584.2998,14285.0,13507.5,12683.9004,12324.7998,1205.83,1157.89,1126.62,1117.75,1169.5,1264.8199,1352.24,1440.83,1546.1,1658.5601,1758.7,1855.5,1931.51,1998.0,2043.6,2060.25,2033.6,1982.87,1888.0601,1820.13,1784.74,1676.1801,1539.96,1508.49,2023.72,2000.91,1982.9399,1963.9,1953.59,1976.48,1989.9399,2046.8101,2117.9199,2195.79,2284.8201,2363.75,2431.28,2484.3,2500.0801,2521.96,2498.1499,2481.4399,2437.1699,2386.8101,2334.23,2268.3301,2179.1699,2127.01,890.6419999999999,861.4889999999999,845.091,832.222,848.175,886.044,920.028,972.128,1036.63,1107.0601,1175.46,1245.02,1304.98,1351.3101,1379.66,1388.6,1373.55,1338.54,1277.09,1211.74,1180.03,1118.55,1054.53,1066.3199,11496.2998,10883.5996,10343.7002,10380.5996,10901.7002,11577.7002,12366.2998,13103.5,14168.4004,15681.0,17140.5,18413.6992,19701.5996,20597.0,20840.3008,20971.3008,21170.9004,20625.4004,19516.5996,18544.5996,18062.3008,16754.4004,15514.4004,14429.4004,3209.0901,3098.9099,2988.6599,2927.3899,2954.26,3082.1299,3181.4299,3400.3899,3688.7,4040.3,4359.3101,4621.6899,4832.1602,4986.8999,5079.6602,5088.0601,4993.8198,4801.7798,4574.1099,4355.02,4260.3701,4078.8601,3849.73,3776.8701,5739.23,5533.2002,5394.9199,5394.1499,5568.1899,5932.1401,6242.9502,6547.54,6944.5298,7409.8198,7867.2998,8350.96,8825.1904,9290.3096,9653.1904,9825.8799,9882.8398,9670.0596,9179.9199,8792.9297,8596.2695,8161.0801,7567.1299,7267.6001,1269.46,1238.9399,1201.9,1183.46,1209.5,1199.48,1217.55,1265.34,1336.45,1408.99,1512.1801,1595.65,1686.6,1777.51,1818.01,1818.61,1816.47,1782.88,1735.3101,1669.61,1608.46,1531.83,1434.37,1330.75
2017-05-27 06:00:00,11751.0,11303.7002,11000.2998,10778.5996,10718.0996,10674.2998,10937.4004,11740.0996,12721.4004,13820.5,15161.4004,16075.2998,16659.8008,16706.0,16415.3008,15938.0,15742.2998,15387.0,14873.0,14505.2002,14175.7002,13565.2998,12811.7998,12709.4004,1414.08,1346.29,1308.34,1296.1,1305.55,1318.13,1380.1,1489.46,1605.54,1724.35,1816.77,1907.16,1971.09,2037.77,2104.3601,2127.1799,2120.3201,2091.0701,1995.9,1950.84,1906.91,1779.85,1635.2,1418.0601,2144.03,2104.8501,2076.3899,2040.09,2004.15,2013.04,2007.5699,2034.59,2128.8301,2223.3,2300.04,2390.6699,2451.3501,2496.5701,2527.99,2553.0601,2557.6799,2533.72,2471.3401,2425.1699,2385.75,2294.75,2211.8799,2070.6299,1012.22,974.067,945.332,923.306,923.653,922.435,953.932,1016.05,1092.78,1167.22,1234.4301,1295.38,1356.26,1390.34,1415.52,1417.74,1417.4301,1389.28,1354.51,1287.41,1283.33,1200.46,1109.73,994.987,13066.2002,12268.0996,11698.9004,11486.0,11488.5,11566.7998,12043.2002,12921.7002,14201.2998,15508.2998,16671.6992,17759.8008,18595.1992,19289.9004,19853.4004,19969.8008,19746.1992,19274.9004,18292.0,17342.0,16827.6992,15896.7002,14688.2998,13135.2998,3510.8101,3343.3101,3248.25,3175.3301,3162.3601,3169.8201,3225.54,3451.27,3744.6001,4075.55,4364.25,4557.9399,4767.1899,4889.5698,4942.7998,4906.5601,4837.4399,4696.3501,4572.25,4432.4199,4327.1602,4151.1201,3953.3501,3538.3401,6592.8398,6286.3398,6068.2402,5908.9302,5913.2798,5981.0298,6100.02,6530.1899,7059.9702,7628.8999,8117.1099,8630.7002,9074.1396,9470.6602,9788.46,10058.7002,10258.7998,10099.2998,9702.25,9210.3398,8904.75,8321.5703,7607.8301,6920.98,1257.98,1182.55,1144.48,1130.98,1130.29,1124.77,1136.85,1177.48,1204.16,1317.02,1414.79,1516.52,1590.01,1696.6899,1771.95,1844.9,1878.62,1905.83,1844.83,1744.76,1689.59,1616.27,1507.89,1269.35
2017-05-28 06:00:00,11428.2002,11098.5,10787.2998,10733.2998,10749.4004,11384.7002,11097.7002,12667.0,13206.2998,14220.5996,14900.7002,15654.7002,16833.1992,17345.1992,17296.9004,17210.0996,16822.8008,16043.0,15907.2002,15437.5,15034.2998,14171.5996,12778.2998,11802.6104,1334.5699,1227.6899,1190.45,1183.54,1132.4301,1172.47,1216.79,1335.6801,1442.04,1546.17,1600.12,1683.76,1794.45,1859.6801,1872.6899,1863.2,1796.49,1739.1,1656.8101,1619.13,1637.11,1451.6899,1344.8,1356.5807,2093.8101,2011.99,1959.4399,1922.64,1908.5699,1947.5699,1913.49,1956.28,2038.0699,2037.66,2140.79,2159.5801,2228.1699,2255.0601,2288.47,2311.52,2347.4399,2249.5801,2251.1599,2170.9199,2199.1699,2064.1599,2033.47,2133.8052,842.867,750.7489999999999,803.362,793.972,772.971,744.221,761.928,809.665,863.581,889.7180000000001,909.35,966.333,992.576,1016.67,1026.85,1058.36,1046.29,1003.23,996.451,984.202,960.802,903.784,849.189,852.3699,11553.2002,11006.5,10735.2002,10558.7998,10306.9004,10321.0,9747.2002,10584.2002,11575.5996,12346.2998,12910.7002,13401.9004,13982.7002,14444.0996,15283.0,15313.7002,15656.2002,15712.7002,15189.5,14704.7998,14367.9004,13264.5,11908.5996,11046.4922,3282.4299,3108.6001,3065.0701,3013.27,2877.47,2985.0,2972.23,3252.6699,3589.54,3956.95,4215.6001,4478.7798,4584.29,4759.5698,4947.5801,4910.4302,4911.04,4658.5,4494.4199,4435.8799,4180.5801,3983.9199,3657.47,3666.2261,6226.3599,5933.5601,5675.7798,5505.1299,5638.0298,5400.77,5598.1699,6006.02,6488.2798,7285.1099,7515.9102,8075.46,8500.4697,9008.1904,9374.7305,9498.0996,9114.9199,9036.2402,8741.2998,8193.6504,8051.0601,7297.5601,6680.0898,6112.5195,1152.22,1140.67,1031.05,1076.26,1039.17,1055.1,1066.49,1099.21,1074.5601,1149.33,1218.58,1302.7,1248.9301,1345.14,1364.52,1424.91,1418.16,1434.84,1384.92,1349.95,1341.6,1260.45,1170.7,1245.8972
2017-05-29 06:00:00,11385.0996,10934.0,10604.4004,10562.9004,10555.5996,10676.7998,10603.0996,10881.2002,11545.0,11986.4004,12556.7998,12722.0,12527.5996,12171.5,12181.4004,12509.2002,12451.0,12556.9004,12526.5996,12145.2998,12061.7998,11327.9004,10584.2998,10528.8428,1453.85,1363.25,1315.65,1333.51,1334.84,1404.35,1422.4301,1490.97,1655.7,1744.9399,1825.51,1890.6,1935.22,1966.72,1947.52,1950.83,1929.28,1860.28,1785.25,1820.14,1704.15,1515.55,1348.0,1301.5757,2071.01,1971.47,1911.8101,1897.36,1885.5699,1886.02,1877.66,1898.85,1952.1899,2036.63,2115.8501,2214.4099,2274.3899,2333.6001,2373.53,2387.1899,2409.8201,2390.3701,2389.2,2433.8899,2350.47,2187.8999,2076.3401,2095.8428,852.195,906.789,868.943,838.824,849.9630000000001,903.112,966.612,1043.48,1123.72,1216.27,1236.61,1153.99,1161.65,1178.28,1199.65,1194.85,1190.73,1136.5601,1093.76,1085.28,1052.09,942.335,847.5089999999999,860.5988,9801.4297,9672.8896,9262.2998,9103.6104,9367.1602,9294.9805,9385.3896,10214.2998,11228.5,12064.4004,13021.5,13540.7002,14791.7002,15746.9004,15651.5,15265.2998,14872.2998,15242.9004,14743.0996,13972.2998,14002.0,12886.0,11635.2998,10665.4121,3318.1799,3169.3799,3114.3899,3084.8601,3126.03,3249.97,3288.8301,3388.03,3598.04,3803.1299,3905.01,3983.03,4054.6699,4112.48,4128.1699,4092.1201,4037.28,3942.71,3858.6101,3865.3799,3843.54,3614.98,3280.46,3023.4734,6016.0,5683.4399,5486.8799,5405.5098,5406.1401,5464.0,5441.5801,5719.8501,6107.1899,6494.8501,6837.7598,7037.5098,7227.9902,7409.8501,7566.02,7744.5601,7787.4199,7723.4502,7523.73,7413.4102,7222.7998,6651.3799,5951.1099,5474.3799,1160.6801,1010.53,1004.39,1067.55,1194.36,1175.97,1131.53,1086.95,1114.99,1166.04,1238.51,1301.21,1342.91,1421.28,1487.03,1538.77,1604.78,1626.23,1646.73,1446.39,1521.41,1602.1801,1466.1801,1229.6644
2017-05-30 06:00:00,10093.0762,9736.9199,9316.6543,9558.3896,10150.873,10831.4238,11127.127,11522.3301,12015.291,12696.6426,13311.7646,13918.7354,14495.2236,15078.1113,15159.9648,14931.0596,14646.8252,14200.1582,13733.2334,13484.3545,13155.3984,12465.3975,11625.7861,10870.7744,1271.7776,1232.681,1201.6194,1220.8738,1280.6896,1380.0623,1417.8215,1476.941,1548.4744,1635.85,1715.223,1772.9746,1848.1444,1890.936,1899.6398,1936.5725,1885.6868,1872.2347,1828.1442,1803.2767,1713.457,1590.6892,1426.3625,1340.5288,2053.1755,2030.2252,2016.3212,2019.0015,2036.1045,2083.0222,2094.8044,2117.5374,2162.7324,2194.719,2238.3086,2271.6558,2314.9011,2345.623,2382.1704,2389.615,2386.4592,2353.1819,2309.0583,2280.071,2269.2915,2209.1353,2127.3994,2085.147,840.9734,816.5944,796.1348,799.6471,818.8537,857.0522,883.442,940.5835,998.3707,1059.8097,1113.4291,1168.3898,1229.0901,1256.1069,1272.9369,1278.4629,1288.5066,1262.0095,1184.7578,1113.7506,1075.113,1016.4984,939.4178,892.668,9918.5137,9492.0732,9217.0869,9224.7969,9717.417,10621.332,11042.0459,11499.6475,12073.4023,12905.4893,13571.2031,14041.8115,14378.6963,14835.2383,14983.916,15540.0156,15604.7324,15104.1533,14733.3486,14365.5645,13988.8945,12959.1113,11730.7344,10695.0977,2979.5046,2882.5684,2793.4692,2756.9421,2829.6555,3096.5317,3201.8118,3289.001,3461.9702,3691.7791,3890.5645,4044.8687,4176.7285,4294.2607,4407.3237,4463.7422,4342.064,4156.3188,4009.155,3978.2932,3920.9602,3723.1619,3421.45,3159.6646,5368.0093,5083.8032,4917.5332,4918.6089,5166.4888,5699.1963,5732.3945,5923.1777,6236.1719,6565.2495,6921.5415,7165.8066,7436.8823,7619.5654,7868.0151,7988.8643,7879.2832,7720.4482,7418.8198,7422.9624,7267.2676,6708.4785,6119.6216,5671.9775,1192.6226,1159.1372,1145.9832,1135.4863,1163.3474,1212.1682,1213.3486,1201.4874,1219.9996,1269.7687,1316.9434,1337.714,1377.3407,1420.3589,1452.4371,1492.005,1476.1235,1445.3918,1442.8533,1445.2634,1466.1353,1427.5745,1351.0442,1256.5822
2017-05-31 06:00:00,10528.2207,10061.3535,9920.752,9977.332,10438.624,11014.5215,11377.8301,11930.7119,12670.8164,13449.2197,14096.6113,14686.9414,15189.0996,15511.377,15988.207,15756.4482,15501.9922,14974.2041,14384.2275,14087.4775,13822.9258,12988.5713,12011.6318,11238.6006,1330.0906,1273.0776,1235.9801,1242.1659,1307.1653,1404.4418,1449.8921,1498.9679,1570.5061,1672.3539,1782.9509,1857.9446,1925.7086,1995.9492,2019.061,2063.7598,2022.4686,2013.3162,1978.3639,1949.9869,1853.3256,1701.3828,1529.7253,1450.1379,2039.4504,2016.7939,2009.6083,2013.324,2040.3615,2095.5264,2115.3042,2126.2256,2146.2639,2154.7405,2175.4897,2197.6082,2225.3257,2237.333,2241.7175,2241.0723,2230.7,2202.0681,2170.0396,2139.6848,2139.5066,2098.012,2028.7764,1986.6815,838.9786,813.1957,790.076,792.0988,809.5111,851.8054,881.5378,937.6773,1007.2439,1085.3829,1149.0304,1202.3843,1261.5975,1306.1873,1373.9076,1379.2053,1363.8453,1332.1731,1243.1327,1166.0234,1129.8756,1057.5282,977.8229,913.1323,10283.249,9738.585,9493.6094,9501.6113,10039.9541,10819.5684,11537.8193,12103.9561,12871.3311,13989.5459,14828.6123,15579.6055,16244.3184,16832.4688,17386.125,17642.416,17351.7051,17121.2031,16343.0645,15548.4717,15116.2725,13954.9463,12550.3887,11451.2988,3115.3484,2963.009,2846.5903,2797.3901,2930.6768,3144.9893,3263.8003,3319.5779,3544.8892,3813.3938,4057.2117,4241.8799,4445.8525,4514.981,4553.1924,4596.2559,4482.8301,4325.9893,4171.6494,4106.6709,4055.3623,3822.2144,3503.022,3238.3364,5648.4438,5330.4395,5155.9512,5115.2959,5434.1758,5978.6602,6211.1602,6408.9077,6705.0713,7059.5562,7430.8076,7706.7461,7998.666999999999,8258.2949,8487.9717,8802.4844,8705.042,8528.2031,8096.999,7942.9722,7682.3843,7053.6079,6449.6558,5930.9409,1191.4022,1157.8528,1140.6023,1132.9005,1163.684,1218.3992,1229.7692,1220.814,1246.1736,1298.0623,1338.0494,1357.1486,1384.9266,1423.231,1455.7173,1457.4474,1442.0465,1410.6631,1405.2539,1398.7234,1418.7910000000002,1391.2856,1321.1149,1216.0831
