Time,Coast_0,Coast_1,Coast_2,Coast_3,Coast_4,Coast_5,Coast_6,Coast_7,Coast_8,Coast_9,Coast_10,Coast_11,Coast_12,Coast_13,Coast_14,Coast_15,Coast_16,Coast_17,Coast_18,Coast_19,Coast_20,Coast_21,Coast_22,Coast_23,East_0,East_1,East_2,East_3,East_4,East_5,East_6,East_7,East_8,East_9,East_10,East_11,East_12,East_13,East_14,East_15,East_16,East_17,East_18,East_19,East_20,East_21,East_22,East_23,Far_West_0,Far_West_1,Far_West_2,Far_West_3,Far_West_4,Far_West_5,Far_West_6,Far_West_7,Far_West_8,Far_West_9,Far_West_10,Far_West_11,Far_West_12,Far_West_13,Far_West_14,Far_West_15,Far_West_16,Far_West_17,Far_West_18,Far_West_19,Far_West_20,Far_West_21,Far_West_22,Far_West_23,North_0,North_1,North_2,North_3,North_4,North_5,North_6,North_7,North_8,North_9,North_10,North_11,North_12,North_13,North_14,North_15,North_16,North_17,North_18,North_19,North_20,North_21,North_22,North_23,North_Central_0,North_Central_1,North_Central_2,North_Central_3,North_Central_4,North_Central_5,North_Central_6,North_Central_7,North_Central_8,North_Central_9,North_Central_10,North_Central_11,North_Central_12,North_Central_13,North_Central_14,North_Central_15,North_Central_16,North_Central_17,North_Central_18,North_Central_19,North_Central_20,North_Central_21,North_Central_22,North_Central_23,South_0,South_1,South_2,South_3,South_4,South_5,South_6,South_7,South_8,South_9,South_10,South_11,South_12,South_13,South_14,South_15,South_16,South_17,South_18,South_19,South_20,South_21,South_22,South_23,South_Central_0,South_Central_1,South_Central_2,South_Central_3,South_Central_4,South_Central_5,South_Central_6,South_Central_7,South_Central_8,South_Central_9,South_Central_10,South_Central_11,South_Central_12,South_Central_13,South_Central_14,South_Central_15,South_Central_16,South_Central_17,South_Central_18,South_Central_19,South_Central_20,South_Central_21,South_Central_22,South_Central_23,West_0,West_1,West_2,West_3,West_4,West_5,West_6,West_7,West_8,West_9,West_10,West_11,West_12,West_13,West_14,West_15,West_16,West_17,West_18,West_19,West_20,West_21,West_22,West_23
2017-06-25 06:00:00,10846.31,10625.1,10459.33,10296.53,10146.5,10059.51,10465.55,11171.75,11989.45,12821.34,13493.21,13986.25,14239.36,14614.08,15154.3,15332.61,15045.34,14488.23,14189.03,13870.24,13110.83,12236.52,11471.78,10897.79,1281.6,1247.04,1217.68,1248.11,1250.91,1284.51,1355.44,1442.46,1555.32,1605.33,1685.7,1789.05,1884.29,1950.98,1967.58,1963.97,1935.01,1867.7,1827.12,1743.54,1617.41,1502.23,1375.63,1305.45,2140.26,2142.32,2111.42,2088.17,2077.21,2051.79,2112.32,2186.86,2266.56,2348.45,2418.27,2489.08,2533.73,2570.58,2599.42,2605.49,2594.73,2559.24,2491.34,2478.88,2410.08,2327.21,2253.61,2207.05,777.41,759.9,741.87,731.7,733.34,779.29,893.22,979.2,1059.03,1073.68,1104.9,1109.17,1163.12,1247.49,1265.02,1276.08,1252.01,1215.32,1145.89,1113.82,1045.36,950.73,919.73,874.7,9924.76,9604.97,9465.24,9510.15,9530.02,9832.77,10589.51,11547.68,12612.71,13619.44,14568.08,15436.95,16147.23,16698.87,17152.82,17288.64,17138.26,16455.39,15653.62,15325.2,14208.99,12908.94,11775.62,11060.79,3097.56,2942.47,2849.82,2836.43,2847.86,2894.16,3092.72,3410.6,3661.4,3753.43,3874.69,4008.82,4012.98,4024.7,4073.86,4114.73,4089.12,4026.8,3966.0,3970.59,3793.68,3519.72,3268.45,3087.04,5663.36,5484.04,5438.16,5428.33,5460.39,5526.75,5953.7,6525.93,7025.41,7524.08,7948.07,8125.51,8151.99,8312.89,8458.83,8740.55,8784.26,8630.04,8371.67,8201.94,7684.76,6964.38,6364.6,5946.74,1261.63,1224.35,1206.28,1204.88,1215.95,1220.48,1242.81,1289.81,1327.58,1408.31,1502.08,1582.45,1616.5,1615.39,1664.04,1685.53,1705.73,1673.5,1639.49,1603.69,1550.54,1463.39,1360.61,1323.4
2017-06-26 06:00:00,10567.55,10446.42,10503.4,10837.09,11225.43,11500.96,12069.63,12879.54,13915.13,15009.12,15868.2,16456.84,16799.5,16774.78,16354.63,15629.84,14860.3,14257.23,14027.78,13708.46,12908.94,11958.49,11221.05,10707.23,1242.68,1242.04,1204.99,1293.36,1372.75,1473.77,1518.08,1579.85,1707.85,1836.15,2019.88,2078.41,2201.38,2253.84,2279.35,2241.87,2160.55,2103.89,2023.36,1985.44,1842.89,1710.45,1542.43,1476.46,2163.48,2106.65,2058.24,2040.04,2021.67,2039.77,2044.53,2101.19,2189.39,2273.25,2335.94,2397.45,2439.55,2462.89,2472.57,2460.1,2458.93,2407.74,2371.06,2361.47,2295.18,2225.1,2159.01,2111.34,837.4,778.0,780.84,797.22,853.08,848.04,899.96,967.86,1039.68,1105.58,1167.87,1205.05,1235.98,1294.93,1298.81,1283.03,1225.73,1213.56,1169.81,1156.49,1088.54,1019.58,940.2,879.21,10594.88,10328.4,10293.37,10684.39,11346.19,11971.49,12563.57,13203.38,13932.82,14752.21,15566.53,16610.37,17462.13,18208.59,18513.52,18558.82,18153.38,17450.28,16808.92,16448.71,15303.24,13873.47,12676.24,11848.53,2959.44,2886.1,2862.81,2924.85,3059.64,3160.74,3388.2,3709.01,3987.18,4260.74,4504.69,4724.73,4886.08,4935.81,4936.26,4791.03,4564.26,4378.49,4246.77,4184.9,3931.25,3575.84,3195.78,2938.6,5689.91,5551.79,5563.14,5747.78,6156.17,6390.28,6682.36,7116.79,7631.27,8142.19,8607.15,9123.04,9523.14,9796.53,9979.9,9912.44,9620.44,9111.38,8749.97,8364.32,7742.41,7085.46,6638.04,6319.91,1265.77,1244.25,1192.71,1193.34,1285.17,1304.62,1349.05,1401.05,1448.76,1514.0,1560.91,1641.71,1715.64,1686.59,1667.99,1606.42,1630.08,1586.1,1538.44,1528.21,1472.73,1407.16,1337.33,1283.37
2017-06-27 06:00:00,10364.01,10215.79,10340.13,10809.36,11285.67,11608.93,12194.66,12956.44,13754.03,14421.3,14860.06,14910.44,14767.02,14633.15,14693.75,14767.39,14583.7,14180.79,13965.97,13750.98,12967.18,12158.45,11360.39,10855.74,1400.63,1362.86,1360.77,1439.09,1513.89,1596.2,1663.3,1808.19,1933.68,2035.43,2079.35,2142.24,2208.64,2249.61,2237.99,2192.28,2164.53,2052.96,1991.16,1971.08,1819.03,1674.99,1534.45,1460.21,2072.15,2049.47,2053.05,2053.94,2084.05,2103.79,2139.11,2202.4,2281.12,2371.7,2467.29,2531.92,2593.55,2646.02,2679.65,2681.19,2658.39,2615.66,2561.81,2518.8,2453.01,2389.86,2303.78,2250.92,855.7,815.37,825.84,852.26,876.18,932.33,1033.2,1136.76,1219.93,1311.34,1373.91,1440.38,1491.87,1505.3,1501.23,1487.16,1453.93,1360.44,1281.37,1242.85,1168.63,1092.02,1015.63,964.06,11278.05,10930.96,10875.49,11233.39,11906.38,12522.36,13512.2,14689.54,16039.56,17273.93,18300.48,19235.18,19614.78,19508.62,19111.99,18303.14,17522.52,16962.89,16561.62,16320.73,15325.6,14036.37,12772.52,11903.9,2797.53,2708.0,2701.42,2785.34,2930.78,3002.78,3316.88,3473.0,3802.43,4091.64,4348.48,4471.13,4490.54,4545.28,4595.52,4571.09,4483.09,4335.04,4179.52,4140.22,3887.12,3559.93,3102.8,2926.85,6073.42,5955.32,5857.28,6063.27,6508.47,6713.55,6795.57,7209.77,7515.66,7880.51,8282.02,8723.48,9122.28,9411.79,9436.59,9161.96,8728.79,8361.45,8043.53,7881.15,7372.16,6765.71,6298.34,5838.4,1237.32,1198.06,1171.49,1205.19,1238.53,1238.79,1231.73,1275.24,1374.06,1472.89,1536.83,1589.54,1643.78,1682.87,1712.71,1715.45,1728.32,1721.52,1685.45,1659.83,1590.82,1483.59,1386.52,1309.75
2017-06-28 06:00:00,10528.11,10301.75,10372.47,10775.68,11264.11,11655.56,12216.3,13065.38,13931.28,14718.22,15392.1,16011.68,16569.0,16987.81,17176.66,16923.67,16275.79,15598.58,15037.62,14622.44,13815.76,12819.96,12035.68,11439.61,1394.55,1350.83,1339.1,1380.5,1420.83,1506.55,1618.56,1732.19,1891.45,2015.68,2124.67,2221.56,2307.97,2370.52,2391.29,2318.18,2269.11,2164.82,2090.04,1985.49,1831.8,1650.86,1534.0,1472.71,2202.33,2173.03,2156.2,2160.78,2178.13,2163.63,2227.9,2297.59,2371.62,2440.71,2529.07,2605.57,2672.2,2712.96,2747.87,2752.71,2714.93,2669.08,2630.07,2580.81,2498.49,2410.5,2324.26,2262.64,933.42,910.32,905.08,926.29,946.92,1007.75,1122.85,1211.52,1283.27,1357.66,1414.64,1442.75,1483.92,1488.04,1535.26,1543.01,1529.16,1430.05,1342.28,1304.87,1218.33,1122.56,1055.86,1015.44,11258.83,10895.13,10874.65,11247.33,11848.29,12435.62,13273.96,14278.56,15413.39,16477.09,17470.22,18347.88,18917.56,19463.83,19831.84,19936.28,19620.04,18877.15,17952.97,17336.07,15951.91,14428.91,13240.29,12410.92,2778.14,2680.7,2641.96,2710.72,2841.11,2945.45,3083.45,3348.75,3770.54,4067.36,4339.15,4594.12,4769.96,4893.17,4955.01,4942.0,4808.66,4659.0,4477.64,4419.34,4086.26,3824.02,3552.82,3347.33,5597.96,5451.91,5470.08,5716.74,6122.08,6340.79,6750.14,7167.74,7534.51,8068.59,8611.23,9053.88,9423.33,9746.27,10045.88,10169.36,10099.24,9850.51,9458.44,9191.73,8593.13,7738.81,7048.0,6570.23,1266.64,1243.98,1232.87,1229.35,1254.6,1268.02,1269.93,1314.73,1401.03,1496.14,1588.59,1673.64,1746.58,1806.71,1825.53,1843.79,1847.21,1849.99,1802.68,1756.36,1664.87,1567.09,1460.92,1387.93
2017-06-29 06:00:00,11014.24,10746.54,10752.27,11144.37,11563.19,11913.08,12477.71,13275.24,14258.09,15243.28,15929.84,16572.75,16847.05,16772.23,16980.45,17114.93,16708.23,16143.8,15716.81,15366.34,14505.3,13581.36,12772.35,12221.9,1423.91,1413.66,1393.61,1423.74,1491.93,1562.86,1635.88,1743.03,1875.97,2027.61,2149.99,2247.8,2294.5,2385.26,2432.47,2427.89,2381.21,2331.35,2260.48,2197.01,2028.97,1865.48,1750.2,1663.85,2219.26,2188.5,2174.4,2173.96,2196.93,2200.51,2248.81,2293.83,2393.5,2470.22,2572.11,2672.17,2741.44,2808.54,2850.58,2847.98,2829.46,2784.97,2714.19,2669.63,2622.08,2538.64,2442.93,2363.99,983.46,965.36,957.41,976.91,1004.68,1078.1,1171.59,1233.26,1262.58,1314.7,1383.93,1448.21,1505.04,1543.6,1553.46,1527.55,1489.52,1422.51,1360.55,1350.85,1319.81,1218.21,1133.77,1094.61,11841.74,11486.83,11400.92,11765.36,12338.67,12868.15,13405.28,14125.23,15090.58,16208.47,17381.05,18529.0,19549.46,20389.82,21008.22,21139.83,20773.78,19969.39,19119.74,18558.3,17330.71,15873.66,14642.03,13802.06,3196.35,3095.6,3056.28,3118.54,3257.83,3349.95,3607.01,3927.59,4283.1,4612.35,4893.2,5115.71,5285.87,5383.63,5416.45,5357.4,5210.92,5010.72,4832.9,4726.84,4467.91,4150.9,3858.07,3649.33,6223.25,5984.42,5899.2,6081.94,6443.23,6659.58,7004.02,7510.46,8098.22,8721.57,9398.01,10005.8,10560.38,10924.14,11203.83,11290.74,11165.09,10832.92,10439.29,10196.71,9501.06,8660.04,7928.67,7460.13,1323.12,1283.81,1272.38,1286.04,1319.75,1325.09,1369.64,1429.3,1535.91,1633.38,1716.66,1804.83,1883.02,1957.42,2015.58,2034.64,2045.74,2030.35,1978.14,1932.09,1841.45,1727.66,1619.0,1537.48
2017-06-30 06:00:00,11844.95,11652.0,11699.66,12072.74,12352.94,12696.74,13516.35,14520.19,15527.42,16417.55,17100.08,17647.16,17932.34,18108.6,18079.12,17791.74,17125.53,16454.23,16009.7,15695.47,14993.73,14172.64,13377.28,12771.33,1604.83,1533.51,1576.41,1612.55,1686.23,1751.65,1838.3,1964.01,2088.37,2247.79,2364.47,2447.93,2529.29,2575.35,2593.08,2556.47,2504.09,2378.09,2245.56,2201.53,2089.08,1911.23,1798.64,1635.97,2306.38,2270.51,2240.14,2224.71,2239.44,2240.64,2301.5,2404.81,2500.07,2593.0,2666.34,2736.62,2814.72,2850.95,2868.19,2843.99,2795.62,2750.1,2707.05,2671.48,2560.23,2497.58,2392.8,2329.09,1048.68,1038.57,989.58,1052.3,1072.11,1117.75,1184.03,1239.14,1319.87,1379.31,1437.7,1508.53,1531.14,1558.1,1584.84,1586.18,1503.04,1401.65,1348.28,1268.35,1179.85,1035.28,892.03,851.87,13253.64,12964.89,12925.32,13328.57,13958.66,14326.67,15019.5,15985.93,16974.71,18066.6,19211.67,20211.71,20888.54,21344.42,21598.58,21589.5,21154.04,20332.48,19506.02,18765.81,17630.5,16240.22,14498.76,13135.44,3507.53,3393.53,3333.6,3359.13,3432.69,3492.97,3754.53,4084.82,4435.5,4717.99,4949.57,5158.52,5314.71,5385.82,5400.38,5326.59,5179.7,4995.45,4823.11,4746.7,4513.03,4244.26,3963.61,3718.73,7096.73,6918.35,6854.05,6978.34,7274.43,7421.26,7681.39,8086.63,8591.08,9106.07,9605.8,10074.53,10506.87,10855.84,11052.42,11079.75,10907.04,10536.37,10076.57,9770.27,9186.38,8444.09,7817.35,7365.75,1482.53,1441.56,1430.78,1427.82,1457.53,1471.35,1482.71,1542.3,1578.58,1661.85,1732.7,1803.81,1905.67,1978.73,2027.74,2051.97,2091.4,2046.92,1976.42,1942.09,1837.66,1706.65,1637.37,1567.68
2017-07-01 06:00:00,12254.31,11853.91,11612.33,11486.83,11371.16,11544.18,12465.7,13554.14,14625.84,15603.97,16329.12,16820.52,17225.68,17482.46,17509.29,17284.53,16767.67,16016.6,15493.17,15077.3,14276.41,13475.97,12686.48,12039.07,1558.5,1515.25,1462.76,1456.37,1445.38,1471.3,1605.62,1706.44,1807.23,1973.74,1977.25,1930.88,1932.52,1983.03,2024.15,2085.67,2042.35,1975.84,1896.63,1865.45,1748.07,1649.43,1525.68,1456.47,2294.23,2305.72,2235.91,2135.4,2117.91,2087.55,2131.74,2187.95,2237.74,2331.41,2422.1,2506.77,2583.68,2635.46,2665.89,2684.02,2674.01,2644.93,2593.15,2548.99,2470.48,2422.56,2350.06,2272.17,817.61,750.5,732.77,736.88,749.91,765.63,821.3,882.39,970.51,1054.68,1113.47,1166.83,1210.18,1242.78,1281.15,1299.83,1283.6,1214.8,1152.61,1120.14,1084.92,1021.55,971.54,902.14,12096.58,11514.89,11133.04,11031.79,11010.62,11137.94,11666.3,12287.94,12569.91,12670.91,13010.62,13215.43,13390.54,13621.65,14132.05,14971.44,15537.78,15455.04,14936.06,14622.09,13889.73,12953.44,12029.06,11343.79,3525.07,3397.28,3312.29,3272.07,3253.19,3245.9,3473.13,3851.48,4194.27,4464.08,4681.12,4853.24,4967.98,5072.41,5123.56,5093.07,4970.49,4785.47,4605.33,4519.27,4303.33,4051.06,3790.13,3572.17,7032.76,6809.94,6667.84,6626.24,6632.87,6676.78,7084.32,7559.6,8097.79,8592.88,9106.42,9563.26,9920.91,10193.38,10430.61,10472.75,10315.9,9960.62,9455.13,9160.98,8642.65,8021.69,7469.81,6995.32,1497.55,1443.3,1375.18,1359.13,1315.03,1265.06,1284.62,1286.64,1309.87,1367.88,1473.04,1570.27,1646.17,1721.35,1783.92,1807.47,1802.12,1804.75,1763.39,1759.49,1677.29,1607.37,1540.75,1481.01
2017-07-02 06:00:00,11560.63,11219.89,11017.76,10944.26,10833.27,10973.8,11910.82,13078.36,14142.48,15115.82,15947.25,16580.29,17066.66,17335.78,17394.79,17237.22,16819.43,16179.6,15626.66,15277.16,14523.19,13637.03,12811.29,12216.46,1402.51,1359.02,1333.25,1325.18,1317.96,1377.74,1528.76,1670.25,1750.33,1904.4,2021.28,2098.92,2199.86,2272.88,2337.19,2390.91,2355.87,2262.14,2138.81,2088.58,2009.25,1879.78,1708.81,1618.4,2234.41,2216.66,2152.46,2083.26,2084.23,2084.61,2139.62,2223.41,2281.61,2394.26,2499.85,2557.97,2620.53,2653.79,2656.01,2698.24,2705.46,2670.46,2625.55,2576.65,2492.59,2430.79,2360.36,2287.43,875.95,845.44,863.81,818.26,813.45,831.74,910.4,1007.5,1120.05,1206.17,1279.63,1348.05,1411.33,1447.7,1472.88,1492.6,1480.66,1374.16,1257.92,1240.19,1178.03,1070.57,989.28,939.71,10807.14,10442.74,10233.11,10223.02,10256.42,10583.3,11655.08,12923.12,14113.11,15450.15,16615.2,17610.24,18498.04,19115.62,19584.29,19834.46,19599.42,19077.72,18196.85,17776.28,16666.86,15440.61,14223.39,13269.96,3393.62,3264.97,3182.23,3149.33,3108.43,3107.61,3377.88,3730.51,4060.63,4354.07,4591.52,4803.4,4955.67,5056.08,5098.79,5062.04,4946.22,4750.58,4550.28,4472.44,4238.32,3928.61,3674.93,3462.93,6635.49,6419.58,6277.7,6198.53,6181.25,6264.72,6694.54,7270.08,7984.07,8584.64,9071.04,9545.79,9933.43,10309.48,10585.07,10732.75,10648.19,10392.68,10023.08,9757.1,9120.0,8349.4,7590.26,7065.61,1429.22,1336.91,1289.91,1298.11,1276.02,1289.82,1339.3,1415.67,1509.54,1544.24,1588.1,1677.28,1756.46,1808.14,1860.96,1894.76,1886.66,1887.86,1819.44,1800.36,1747.5,1675.25,1563.37,1480.44
2017-07-03 06:00:00,11844.48,11618.37,11592.62,11770.03,11901.13,12216.21,13118.41,14157.06,15182.9,16125.64,16897.09,17500.47,18042.48,18321.57,18350.01,18099.55,17442.94,16716.74,16163.64,15720.33,14816.14,13927.34,13087.95,12458.73,1556.85,1507.38,1494.9,1523.96,1556.23,1571.69,1680.43,1787.96,1930.32,2050.64,2122.17,2257.56,2312.01,2407.27,2440.76,2424.3,2403.3,2312.31,2225.08,2142.77,2004.47,1844.13,1764.19,1668.04,2237.98,2207.06,2166.94,2175.24,2200.56,2204.79,2264.57,2361.2,2439.21,2558.43,2626.01,2685.65,2737.1,2722.85,2687.75,2607.07,2473.12,2334.63,2300.41,2280.18,2240.34,2224.51,2154.74,2127.11,927.12,873.07,872.15,871.11,892.64,930.86,1011.63,1096.28,1155.9,1252.57,1303.97,1380.33,1417.45,1431.7,1514.99,1548.78,1520.09,1415.03,1246.22,1203.03,1155.03,1061.27,980.86,897.25,12712.61,12356.0,12281.35,12454.3,12697.37,12868.38,13547.06,14553.48,15730.11,17058.84,18240.01,19178.79,19835.28,20352.55,20664.25,20775.9,20408.78,19517.83,18552.34,17749.4,16537.9,15245.25,14151.8,13242.28,3304.92,3190.65,3142.52,3184.22,3256.9,3332.55,3651.59,4023.82,4372.13,4679.06,4964.87,5171.28,5347.61,5427.05,5440.45,5374.0,5224.9,5042.24,4848.84,4742.3,4474.96,4187.74,3905.04,3698.82,6683.05,6400.4,6293.5,6447.43,6642.2,6719.48,7119.94,7687.86,8295.84,8905.87,9513.52,10013.53,10509.63,10887.79,11111.3,11212.49,11062.13,10712.5,10314.78,9982.81,9322.11,8565.4,7837.63,7265.14,1403.35,1349.83,1337.04,1340.53,1325.67,1345.66,1392.79,1446.81,1514.78,1599.6,1664.79,1739.9,1817.89,1921.43,1916.47,1920.55,1900.2,1879.98,1842.74,1810.99,1714.81,1673.5,1524.15,1466.53
2017-07-04 06:00:00,11951.34,11617.77,11475.68,11507.34,11399.15,11481.6,12382.85,13617.61,14768.89,15678.62,16524.59,17263.59,17764.77,18018.06,18100.12,17914.98,17304.68,16486.38,15799.16,15220.58,14494.04,13675.42,12792.38,12079.28,1510.0,1451.4,1413.67,1407.34,1408.35,1414.6,1490.31,1533.23,1598.24,1760.77,1903.31,2010.86,2106.8,2204.45,2264.53,2275.39,2225.92,2135.47,2016.66,1988.12,1885.25,1836.93,1677.97,1568.42,2100.4,2045.84,2050.63,2040.49,2045.67,2033.92,2130.57,2225.85,2332.11,2439.92,2550.59,2623.98,2682.37,2727.26,2764.66,2763.55,2695.41,2572.23,2520.18,2452.12,2337.05,2195.34,2007.12,1924.44,838.61,794.52,778.78,766.52,776.61,804.14,892.72,994.14,1069.06,1147.94,1227.05,1285.24,1331.92,1361.0,1394.13,1347.39,1323.53,1309.71,1256.85,1166.2,1181.22,1055.31,1001.65,949.56,12209.57,11083.48,10663.87,10600.02,10627.27,10526.0,10885.01,11825.36,13186.04,14607.58,15983.65,17193.7,18199.98,19051.39,19566.0,19768.07,19500.77,18843.65,17942.71,17204.93,16300.17,15349.77,14273.04,13404.36,3528.42,3402.95,3321.95,3311.68,3331.54,3350.02,3617.1,3980.77,4328.65,4654.07,4907.23,5115.39,5261.06,5333.31,5353.06,5278.49,5105.7,4886.37,4673.05,4513.12,4298.78,4081.22,3813.53,3581.83,6815.02,6510.35,6373.57,6375.17,6402.76,6420.91,6767.98,7417.59,8154.29,8817.69,9396.36,9921.79,10357.6,10679.52,10903.43,10996.5,10817.12,10442.65,9968.27,9545.15,9072.31,8454.86,7723.26,7170.7,1407.18,1360.95,1342.16,1339.97,1303.18,1299.08,1302.45,1389.11,1492.68,1582.1,1678.84,1772.39,1855.3,1929.58,1924.16,1903.6,1893.16,1726.48,1613.85,1638.86,1599.34,1513.59,1431.79,1319.14
2017-07-05 06:00:00,11581.61,11308.15,11293.07,11641.13,12034.71,12512.26,13512.32,14562.49,15621.02,16617.54,17459.28,18217.28,18818.28,19151.95,19147.5,18816.87,18008.89,17251.0,16727.73,16181.59,15211.48,14262.27,13263.59,12499.01,1503.58,1455.86,1448.89,1543.0,1586.9,1619.11,1697.33,1838.56,1932.61,2005.58,2137.37,2273.3,2409.24,2484.13,2494.66,2478.59,2418.14,2353.77,2276.1,2183.13,2054.5,1810.33,1710.06,1584.64,1909.95,1883.19,1907.93,1937.28,1992.92,2001.16,2072.92,2154.11,2237.47,2345.77,2416.59,2487.45,2551.98,2555.64,2581.22,2604.98,2609.52,2555.5,2481.86,2403.87,2307.72,2222.53,2163.35,2112.9,919.81,883.41,872.5,893.91,902.17,912.87,974.9,980.33,1044.41,1119.39,1198.42,1289.45,1364.28,1416.02,1475.35,1472.11,1454.29,1351.29,1271.88,1227.34,1129.97,1048.38,962.86,900.62,12800.72,12450.68,12455.13,12829.82,13469.78,13668.35,14070.2,14830.35,15961.89,17058.46,18229.99,19421.65,20380.23,21100.54,21454.92,21008.7,19671.86,18277.63,17079.68,16024.05,14693.74,13467.87,12272.56,11447.06,3383.01,3236.58,3144.2,3153.89,3267.83,3390.74,3587.66,3920.4,4275.83,4619.9,4924.47,5170.23,5336.96,5442.3,5480.5,5385.0,5227.35,5013.67,4821.14,4712.98,4425.21,4096.84,3767.78,3528.54,6757.43,6507.92,6417.9,6571.57,6848.25,7001.12,7354.93,7879.16,8512.63,9145.59,9761.74,10323.47,10783.98,11148.65,11389.34,11443.1,11258.02,10808.11,10295.98,9984.36,9280.9,8515.13,7699.97,7105.76,1289.46,1284.92,1255.37,1267.16,1310.44,1348.28,1364.67,1421.96,1455.49,1560.51,1643.3,1723.76,1781.23,1871.92,1876.73,1835.59,1786.74,1750.73,1702.5,1665.5,1604.52,1517.96,1419.96,1345.58
2017-07-06 06:00:00,12017.67,11698.35,11651.47,11931.8,12237.79,12673.35,13655.17,14714.43,15780.31,16696.98,17380.53,17921.94,18255.45,18383.14,18298.87,18118.21,17616.89,16868.29,16305.56,15801.59,14861.44,13843.79,12947.38,12243.4,1530.7,1492.45,1471.68,1501.24,1546.21,1639.59,1788.31,1923.07,2054.44,2186.01,2305.27,2424.62,2490.71,2502.34,2464.58,2358.81,2294.14,2221.06,2128.44,2059.48,1922.28,1765.48,1609.06,1444.63,2073.54,2051.69,2032.7,2045.37,2078.91,2084.28,2144.31,2205.1,2284.54,2358.25,2432.85,2505.16,2569.72,2624.69,2653.74,2624.57,2583.17,2533.86,2474.21,2426.77,2334.88,2244.9,2172.18,2113.09,862.42,828.63,821.46,829.63,858.61,907.74,1021.93,1130.87,1233.05,1336.12,1418.24,1468.9,1529.73,1573.78,1569.92,1554.98,1534.66,1442.76,1356.84,1316.69,1221.59,1111.12,1032.45,979.11,10981.57,10682.45,10690.64,11092.11,11693.14,12196.8,13047.49,14219.71,15517.89,16779.55,18078.15,19342.12,20261.88,20952.24,21197.49,20685.78,20157.46,19607.48,18679.3,18093.74,16801.08,15240.73,13910.77,12914.42,3377.67,3251.2,3179.58,3202.12,3283.82,3382.16,3659.39,3969.42,4284.09,4575.46,4823.25,5074.31,5243.21,5248.5,5160.69,4980.88,4807.96,4631.18,4494.06,4420.6,4219.98,3884.1,3603.26,3398.02,6739.9,6448.66,6344.03,6497.24,6783.12,6963.95,7384.59,7922.79,8518.9,9120.79,9703.6,10235.08,10686.72,11038.73,11305.39,11352.46,11056.19,10555.21,10034.34,9674.67,8977.16,8183.59,7461.25,6928.03,1305.29,1290.5,1278.68,1275.99,1297.19,1307.36,1312.88,1363.07,1419.69,1478.58,1558.16,1656.9,1726.16,1768.52,1793.83,1799.01,1762.43,1750.05,1700.32,1677.02,1620.94,1508.49,1412.4,1346.67
2017-07-07 06:00:00,11706.51,11398.84,11401.31,11701.82,11974.91,12363.78,13372.76,14446.1,15447.07,16342.38,17138.04,17897.07,18411.46,18633.04,18238.62,17441.72,16657.77,16049.38,15655.85,15283.46,14505.49,13650.14,12832.79,12211.66,1422.38,1354.6,1313.56,1352.02,1434.05,1576.2,1767.55,1905.98,2057.44,2186.71,2315.6,2412.08,2493.37,2485.85,2494.81,2437.76,2376.61,2304.41,2212.6,2115.73,1959.19,1824.43,1710.53,1569.49,2079.83,2052.94,2031.54,2052.44,2095.68,2113.62,2184.57,2262.43,2376.2,2466.77,2515.21,2568.45,2624.95,2643.45,2684.25,2685.16,2629.46,2565.57,2494.33,2481.57,2380.16,2318.25,2249.7,2199.56,921.61,889.09,880.66,892.46,921.74,970.8,1087.92,1219.86,1323.22,1423.74,1488.95,1550.59,1602.1,1624.78,1629.75,1608.71,1564.38,1472.75,1376.61,1323.59,1240.63,1138.74,1084.91,997.23,12257.42,11819.2,11769.63,11980.57,12466.86,13105.28,14262.52,15695.56,17355.59,18909.83,20176.06,20996.98,21459.71,21177.37,20157.83,19240.7,18607.25,17969.6,17378.12,16936.51,15842.11,14586.84,13402.75,12531.06,3239.1,3124.66,3069.36,3092.25,3180.18,3248.42,3502.73,3845.77,4157.65,4418.8,4577.53,4676.88,4680.03,4648.76,4515.9,4334.19,4227.69,4095.43,3998.04,3950.23,3757.7,3523.94,3266.72,3068.54,6510.39,6225.67,6101.01,6226.08,6533.63,6781.16,7189.97,7705.52,8328.75,9008.74,9638.08,10219.74,10681.7,11037.86,11265.54,11231.96,10893.54,10240.61,9719.07,9343.85,8724.53,8027.86,7370.16,6864.0,1308.39,1276.35,1247.99,1260.32,1287.24,1305.61,1338.62,1400.16,1479.17,1613.55,1724.95,1804.66,1840.1,1883.83,1906.71,1891.95,1848.74,1807.53,1738.13,1703.0,1649.16,1548.4,1445.86,1370.5
