Time,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST
2018-07-29 23:00:00+00:00,1683.6,2018.1,911.1,1288.5,1483.9,3564.0,984.0,394.2,7253.8,535.7,1933.9
2018-07-30 00:00:00+00:00,1666.9,1977.0,898.8,1255.0,1423.6,3490.1,980.1,383.2,7317.1,531.3,1898.2
2018-07-30 01:00:00+00:00,1619.8,1933.4,883.8,1240.3,1357.9,3392.0,953.3,377.4,7347.1,526.5,1890.1
2018-07-30 02:00:00+00:00,1504.4,1808.7,824.8,1150.8,1238.0,3131.6,886.6,340.5,7158.7,506.1,1786.7
2018-07-30 03:00:00+00:00,1378.4,1677.7,759.7,1053.7,1114.4,2836.6,831.8,305.8,6855.0,465.6,1679.9
2018-07-30 04:00:00+00:00,1278.9,1578.6,703.4,980.4,1019.0,2591.3,776.7,276.5,6552.3,454.2,1599.9
2018-07-30 05:00:00+00:00,1214.2,1511.8,665.8,932.2,948.0,2430.1,747.7,256.0,6277.2,466.4,1553.7
2018-07-30 06:00:00+00:00,1184.2,1471.8,629.2,898.8,909.6,2304.4,721.0,238.6,6045.1,474.7,1517.6
2018-07-30 07:00:00+00:00,1170.3,1457.6,606.8,883.4,878.5,2241.1,712.8,227.9,5923.0,459.5,1501.0
2018-07-30 08:00:00+00:00,1180.2,1488.3,610.1,894.9,876.8,2227.9,712.3,224.6,5905.0,470.0,1503.5
2018-07-30 09:00:00+00:00,1228.3,1565.7,622.9,948.5,905.5,2273.7,744.7,235.8,6092.0,478.1,1551.3
2018-07-30 10:00:00+00:00,1316.0,1693.7,675.6,1014.2,958.3,2391.8,815.3,255.1,6494.7,485.6,1629.5
2018-07-30 11:00:00+00:00,1410.2,1832.2,748.0,1112.6,1050.0,2618.8,891.1,281.5,7103.9,485.4,1732.6
2018-07-30 12:00:00+00:00,1473.5,1920.2,796.1,1192.7,1132.7,2877.7,943.5,303.7,7615.4,500.0,1843.3
2018-07-30 13:00:00+00:00,1522.0,1985.7,833.8,1255.4,1206.9,3125.3,975.2,322.9,7989.2,507.5,1918.7
2018-07-30 14:00:00+00:00,1573.4,2087.6,872.2,1330.9,1272.2,3374.1,1005.5,347.8,8134.0,514.2,1974.1
2018-07-30 15:00:00+00:00,1615.4,2171.3,877.8,1407.1,1345.2,3470.6,1032.6,362.1,8176.3,520.8,2035.4
2018-07-30 16:00:00+00:00,1652.3,2232.8,883.9,1429.8,1390.7,3507.1,1052.8,367.1,8230.3,527.2,2054.4
2018-07-30 17:00:00+00:00,1701.2,2264.8,893.1,1424.4,1434.5,3513.8,1073.0,370.7,8268.4,533.9,2066.3
2018-07-30 18:00:00+00:00,1732.6,2256.8,889.0,1419.8,1444.1,3468.4,1088.9,374.5,8181.4,538.3,2075.2
2018-07-30 19:00:00+00:00,1746.9,2240.2,890.6,1402.6,1468.9,3514.6,1096.0,371.4,8176.7,539.6,2059.6
2018-07-30 20:00:00+00:00,1775.8,2189.3,900.5,1387.5,1493.4,3531.5,1101.1,377.9,8213.8,561.1,2068.8
2018-07-30 21:00:00+00:00,1802.2,2162.2,905.0,1386.9,1493.1,3537.6,1111.4,387.4,8230.8,543.7,2079.3
2018-07-30 22:00:00+00:00,1792.0,2120.2,898.7,1364.9,1468.8,3499.5,1090.7,394.6,7963.1,567.1,2052.8
2018-07-30 23:00:00+00:00,1786.6,2073.6,889.1,1319.2,1442.2,3386.0,1068.2,389.1,7719.9,552.0,1987.2
2018-07-31 00:00:00+00:00,1788.0,2042.8,882.3,1311.7,1427.4,3313.7,1060.5,386.6,7555.0,553.0,1964.8
2018-07-31 01:00:00+00:00,1717.7,2000.5,854.4,1283.2,1372.1,3167.0,1016.5,373.0,7385.1,562.2,1994.7
2018-07-31 02:00:00+00:00,1590.2,1861.2,793.5,1194.7,1249.6,2891.2,938.9,342.7,7014.0,527.8,1903.0
2018-07-31 03:00:00+00:00,1470.6,1725.4,731.5,1102.9,1129.2,2593.2,883.7,311.2,6607.4,493.2,1785.9
2018-07-31 04:00:00+00:00,1366.4,1644.8,668.8,1034.1,1041.4,2360.0,821.9,263.9,6169.8,475.7,1699.6
2018-07-31 05:00:00+00:00,1305.1,1588.2,628.0,985.7,974.4,2203.6,784.7,244.0,5911.5,481.5,1624.8
2018-07-31 06:00:00+00:00,1269.6,1550.2,595.4,957.7,932.4,2098.5,761.4,238.6,5716.4,474.3,1585.4
2018-07-31 07:00:00+00:00,1258.5,1535.5,579.0,942.7,908.1,2049.3,732.7,223.0,5609.8,469.2,1555.4
2018-07-31 08:00:00+00:00,1277.3,1560.1,576.1,952.0,903.3,2058.4,767.5,222.1,5630.9,464.3,1564.7
2018-07-31 09:00:00+00:00,1342.3,1640.1,602.5,1004.6,932.1,2128.9,802.5,231.6,5864.3,470.1,1621.7
2018-07-31 10:00:00+00:00,1443.7,1758.5,655.4,1082.0,980.7,2260.4,861.6,260.1,6361.6,486.4,1708.3
2018-07-31 11:00:00+00:00,1549.8,1892.9,737.0,1174.9,1078.9,2514.5,928.2,287.9,6992.7,520.8,1814.0
2018-07-31 12:00:00+00:00,1609.9,1969.5,794.5,1258.9,1161.3,2756.2,986.3,314.9,7513.5,509.5,1921.1
2018-07-31 13:00:00+00:00,1653.5,2065.6,831.5,1335.0,1242.8,2950.6,1016.2,336.7,7822.1,522.6,2020.5
2018-07-31 14:00:00+00:00,1705.7,2121.0,872.7,1408.0,1325.9,3164.2,1056.5,363.0,8037.2,541.1,2113.5
2018-07-31 15:00:00+00:00,1758.6,2186.4,902.6,1465.1,1404.8,3353.6,1075.4,387.1,8211.5,544.8,2195.5
2018-07-31 16:00:00+00:00,1777.1,2230.8,940.1,1509.7,1469.4,3519.5,1103.0,408.8,8349.5,540.8,2251.9
2018-07-31 17:00:00+00:00,1820.9,2283.7,979.6,1556.3,1536.3,3701.3,1111.2,417.5,8456.6,554.5,2296.9
2018-07-31 18:00:00+00:00,1869.9,2291.7,999.7,1578.3,1589.3,3854.7,1118.9,417.8,8514.4,558.2,2329.9
2018-07-31 19:00:00+00:00,1921.3,2329.5,1017.9,1595.4,1620.8,3955.1,1122.9,431.2,8574.5,573.5,2323.7
2018-07-31 20:00:00+00:00,1975.8,2345.9,1038.3,1600.0,1639.9,4031.5,1140.7,437.5,8597.3,555.8,2317.5
2018-07-31 21:00:00+00:00,2020.4,2338.8,1031.4,1594.1,1638.3,4028.0,1139.5,434.5,8415.5,583.7,2268.3
2018-07-31 22:00:00+00:00,2007.0,2295.4,983.1,1555.1,1616.3,3843.3,1131.8,427.0,8025.0,585.9,2222.7
2018-07-31 23:00:00+00:00,1951.2,2245.1,940.7,1511.3,1570.8,3652.9,1117.4,417.6,7783.6,580.2,2164.9
2018-08-01 00:00:00+00:00,1939.7,2230.2,926.2,1492.3,1539.5,3582.8,1112.3,404.0,7702.3,576.0,2136.8
2018-08-01 01:00:00+00:00,1861.8,2169.9,899.0,1461.1,1464.7,3436.9,1071.9,384.3,7600.3,563.1,2115.1
2018-08-01 02:00:00+00:00,1715.5,2035.9,837.6,1357.7,1335.3,3159.7,996.3,346.0,7288.2,533.8,2017.8
2018-08-01 03:00:00+00:00,1570.7,1883.2,776.0,1255.0,1202.7,2867.3,914.1,307.5,6894.9,512.0,1866.5
2018-08-01 04:00:00+00:00,1457.9,1784.9,719.6,1155.6,1099.3,2649.1,865.0,282.7,6536.3,493.8,1769.6
2018-08-01 05:00:00+00:00,1394.4,1714.0,686.3,1089.2,1039.2,2524.1,843.7,265.7,6280.1,476.1,1669.2
2018-08-01 06:00:00+00:00,1353.0,1684.8,660.6,1055.1,1000.0,2444.1,829.9,256.6,6147.5,465.7,1615.6
2018-08-01 07:00:00+00:00,1328.3,1668.4,648.5,1046.3,981.4,2421.2,822.2,247.3,6089.0,472.8,1594.4
2018-08-01 08:00:00+00:00,1337.9,1683.9,649.1,1047.8,976.1,2443.9,818.1,245.4,6145.0,494.9,1583.4
2018-08-01 09:00:00+00:00,1395.6,1762.9,681.9,1115.8,1018.0,2551.0,856.6,260.5,6425.8,504.2,1644.3
2018-08-01 10:00:00+00:00,1493.8,1870.9,743.9,1197.0,1088.2,2714.4,922.2,288.5,6969.1,516.7,1736.6
2018-08-01 11:00:00+00:00,1596.3,1993.4,816.9,1291.6,1181.7,2942.0,998.1,316.7,7576.1,531.6,1858.7
2018-08-01 12:00:00+00:00,1662.9,2061.9,865.1,1399.8,1260.8,3180.2,1048.5,345.6,8068.4,520.4,1972.5
2018-08-01 13:00:00+00:00,1714.4,2165.0,910.1,1507.3,1322.5,3391.4,1086.1,366.5,8418.9,534.3,2055.8
2018-08-01 14:00:00+00:00,1753.3,2260.6,946.0,1552.5,1369.4,3565.8,1123.7,386.5,8657.9,551.6,2144.1
2018-08-01 15:00:00+00:00,1759.2,2311.9,967.8,1614.3,1405.5,3720.9,1130.3,395.5,8991.5,554.8,2192.3
2018-08-01 16:00:00+00:00,1770.3,2338.4,1014.2,1637.9,1451.3,3891.6,1132.1,404.3,9287.7,566.2,2205.0
2018-08-01 17:00:00+00:00,1779.8,2394.9,1068.9,1638.2,1497.8,4084.1,1149.0,421.3,9489.2,552.9,2242.3
2018-08-01 18:00:00+00:00,1770.1,2423.5,1063.4,1632.1,1543.7,4271.9,1166.8,413.6,9529.0,556.2,2263.6
2018-08-01 19:00:00+00:00,1756.3,2431.4,1084.8,1654.2,1634.5,4424.5,1180.6,433.4,9701.5,575.6,2280.1
2018-08-01 20:00:00+00:00,1806.9,2467.4,1146.3,1670.7,1744.4,4559.7,1210.2,466.8,9840.5,548.8,2247.7
2018-08-01 21:00:00+00:00,1883.3,2490.5,1152.4,1653.7,1815.2,4603.9,1219.5,488.0,9803.0,553.2,2212.9
2018-08-01 22:00:00+00:00,1927.5,2471.3,1130.1,1629.6,1806.0,4523.2,1202.4,488.0,9479.5,561.2,2147.7
2018-08-01 23:00:00+00:00,1925.3,2382.8,1095.0,1568.9,1769.5,4297.6,1179.4,476.4,9211.0,570.4,2089.0
2018-08-02 00:00:00+00:00,1931.1,2341.3,1082.0,1538.1,1730.4,4201.0,1188.8,469.4,9078.7,562.0,2081.6
2018-08-02 01:00:00+00:00,1862.7,2304.6,1057.7,1491.3,1663.8,4065.5,1157.2,455.1,8939.2,556.0,2062.8
2018-08-02 02:00:00+00:00,1728.2,2161.2,989.6,1377.8,1539.7,3752.4,1075.7,422.5,8554.3,532.7,1962.7
2018-08-02 03:00:00+00:00,1605.2,1978.5,913.8,1261.7,1404.9,3418.2,996.2,384.9,8069.1,499.0,1828.4
2018-08-02 04:00:00+00:00,1514.6,1848.4,857.8,1174.6,1296.6,3147.5,922.6,345.4,7582.0,508.1,1723.3
2018-08-02 05:00:00+00:00,1443.8,1767.6,814.5,1115.3,1213.0,2951.4,881.9,318.1,7208.8,494.4,1646.5
2018-08-02 06:00:00+00:00,1413.2,1714.6,768.4,1075.2,1157.3,2840.9,877.9,307.8,6924.1,471.8,1599.3
2018-08-02 07:00:00+00:00,1394.2,1686.4,736.9,1052.2,1120.6,2784.0,863.4,298.1,6733.9,501.1,1571.2
2018-08-02 08:00:00+00:00,1417.5,1695.6,726.1,1054.6,1099.7,2783.1,861.6,289.7,6682.5,504.7,1580.6
2018-08-02 09:00:00+00:00,1478.6,1776.1,745.8,1101.4,1120.7,2850.6,907.7,296.6,6861.7,515.5,1639.4
2018-08-02 10:00:00+00:00,1590.7,1891.4,798.6,1174.8,1186.2,2966.6,975.8,320.2,7323.5,526.3,1724.4
2018-08-02 11:00:00+00:00,1706.2,1997.0,877.4,1272.6,1277.8,3208.4,1038.2,360.6,7939.8,500.2,1836.8
2018-08-02 12:00:00+00:00,1770.1,2080.1,943.7,1358.1,1383.1,3500.7,1100.0,384.9,8490.4,504.4,1953.2
2018-08-02 13:00:00+00:00,1834.9,2168.2,1000.9,1437.4,1473.3,3785.9,1133.2,411.2,8902.1,509.5,2026.0
2018-08-02 14:00:00+00:00,1897.7,2264.2,1066.9,1515.7,1589.4,4054.2,1164.3,437.0,9160.4,544.9,2090.2
2018-08-02 15:00:00+00:00,1950.5,2318.1,1115.4,1571.1,1683.5,4267.1,1189.3,470.9,9481.4,548.5,2156.9
2018-08-02 16:00:00+00:00,1978.8,2354.7,1160.1,1598.4,1771.3,4449.2,1209.2,496.3,9658.1,541.2,2199.2
2018-08-02 17:00:00+00:00,2019.6,2378.8,1191.6,1617.9,1843.2,4575.2,1211.6,516.8,9827.1,552.1,2292.2
2018-08-02 18:00:00+00:00,2037.3,2394.0,1187.8,1657.4,1859.7,4717.3,1225.1,522.3,9961.0,564.5,2346.2
2018-08-02 19:00:00+00:00,2007.2,2381.7,1172.5,1690.9,1844.4,4792.2,1188.8,509.6,9913.6,577.7,2357.7
2018-08-02 20:00:00+00:00,2002.9,2408.6,1167.2,1690.8,1746.9,4806.9,1178.3,512.1,9986.1,578.4,2341.2
2018-08-02 21:00:00+00:00,1986.0,2411.1,1168.3,1648.8,1723.6,4808.3,1187.9,494.0,9951.3,582.4,2324.8
2018-08-02 22:00:00+00:00,1988.8,2380.3,1158.9,1617.3,1727.2,4717.7,1172.0,497.4,9641.0,578.6,2282.5
2018-08-02 23:00:00+00:00,1969.7,2316.0,1116.4,1568.6,1665.2,4504.1,1135.4,480.9,9309.1,572.5,2192.0
2018-08-03 00:00:00+00:00,1962.1,2299.1,1090.7,1542.1,1638.1,4380.6,1147.4,468.8,9122.5,544.3,2149.9
2018-08-03 01:00:00+00:00,1900.9,2245.1,1048.4,1507.0,1576.3,4188.9,1125.7,454.5,8923.6,558.1,2122.7
2018-08-03 02:00:00+00:00,1755.9,2091.0,973.2,1393.4,1465.0,3878.7,1047.0,416.6,8509.4,535.2,2011.3
2018-08-03 03:00:00+00:00,1608.6,1945.4,899.7,1273.9,1353.9,3539.4,974.0,380.8,8044.5,501.6,1863.8
2018-08-03 04:00:00+00:00,1506.5,1812.2,838.9,1182.2,1236.6,3262.5,910.0,344.7,7545.2,492.1,1744.2
2018-08-03 05:00:00+00:00,1444.5,1737.6,791.2,1118.1,1163.7,3051.6,866.3,316.4,7174.0,497.1,1667.6
2018-08-03 06:00:00+00:00,1405.7,1693.3,755.4,1077.3,1113.3,2901.2,839.1,301.7,6954.5,494.8,1611.9
2018-08-03 07:00:00+00:00,1388.6,1667.1,735.0,1055.4,1091.0,2830.4,825.0,293.9,6831.2,491.0,1585.0
2018-08-03 08:00:00+00:00,1397.8,1695.0,733.9,1053.0,1074.4,2822.6,825.1,291.2,6831.7,491.4,1589.8
2018-08-03 09:00:00+00:00,1455.1,1778.3,761.4,1101.1,1102.3,2882.2,875.2,298.4,7036.3,479.4,1648.6
2018-08-03 10:00:00+00:00,1551.7,1914.0,816.1,1179.4,1212.5,2988.7,933.0,282.3,7511.7,501.6,1738.7
2018-08-03 11:00:00+00:00,1657.0,2036.7,895.9,1268.8,1345.1,3248.6,994.0,288.0,8044.8,535.9,1832.7
2018-08-03 12:00:00+00:00,1734.9,2115.5,951.8,1344.0,1451.7,3480.5,1053.2,308.4,8512.9,517.1,1961.0
2018-08-03 13:00:00+00:00,1765.5,2171.2,1005.5,1420.4,1462.8,3729.5,1109.7,401.3,8931.3,534.2,2081.4
2018-08-03 14:00:00+00:00,1806.9,2228.5,1048.0,1487.3,1533.3,4019.3,1131.9,432.0,9151.9,567.9,2174.6
2018-08-03 15:00:00+00:00,1839.5,2258.0,1080.2,1537.4,1628.9,4238.1,1149.6,453.2,9357.2,550.9,2258.2
2018-08-03 16:00:00+00:00,1847.7,2280.0,1114.5,1562.7,1718.6,4390.9,1154.1,473.4,9501.4,551.4,2289.9
2018-08-03 17:00:00+00:00,1808.4,2282.5,1149.5,1575.2,1800.7,4502.5,1155.8,501.3,9615.0,576.7,2329.1
2018-08-03 18:00:00+00:00,1782.0,2288.7,1161.4,1573.3,1870.2,4588.7,1149.2,518.9,9392.0,578.5,2363.4
2018-08-03 19:00:00+00:00,1760.1,2272.7,1097.3,1554.1,1790.7,4487.6,1140.4,499.7,8951.1,579.5,2359.7
2018-08-03 20:00:00+00:00,1760.1,2270.8,1041.9,1543.1,1599.4,4354.1,1132.7,456.9,8875.2,577.8,2325.2
2018-08-03 21:00:00+00:00,1752.2,2245.1,1033.6,1550.6,1556.7,4314.2,1129.0,442.9,8952.6,577.0,2296.0
2018-08-03 22:00:00+00:00,1723.5,2204.2,1034.6,1507.3,1556.2,4265.1,1119.3,440.2,8810.5,569.2,2216.3
2018-08-03 23:00:00+00:00,1725.3,2152.8,1002.2,1465.0,1543.2,4109.1,1103.0,429.9,8577.1,566.5,2184.8
2018-08-04 00:00:00+00:00,1733.0,2143.1,978.6,1448.6,1538.6,4035.0,1087.5,419.5,8399.0,552.2,2133.6
2018-08-04 01:00:00+00:00,1689.7,2093.1,949.3,1420.0,1486.3,3913.3,1045.1,405.6,8230.8,565.1,2129.1
2018-08-04 02:00:00+00:00,1593.2,1968.9,898.3,1326.7,1400.6,3668.3,975.7,377.9,7934.9,548.8,2000.3
2018-08-04 03:00:00+00:00,1484.7,1827.2,840.3,1217.8,1296.3,3376.5,908.2,340.3,7575.5,529.2,1851.1
2018-08-04 04:00:00+00:00,1400.2,1724.8,791.1,1121.2,1209.0,3120.0,852.0,317.8,7170.1,489.6,1728.4
2018-08-04 05:00:00+00:00,1349.3,1645.5,758.0,1059.9,1139.0,2932.8,814.3,296.1,6846.6,487.4,1636.6
2018-08-04 06:00:00+00:00,1307.4,1589.9,721.9,1009.1,1085.9,2794.3,800.7,281.4,6592.3,473.8,1573.8
2018-08-04 07:00:00+00:00,1289.4,1561.6,701.7,977.5,1064.2,2728.4,786.0,272.1,6443.2,491.5,1532.7
2018-08-04 08:00:00+00:00,1285.9,1560.4,694.9,961.0,1056.1,2709.7,784.0,269.7,6371.2,481.6,1515.1
2018-08-04 09:00:00+00:00,1298.7,1572.6,701.0,971.8,1073.7,2718.2,761.2,268.4,6389.2,492.2,1530.2
2018-08-04 10:00:00+00:00,1319.5,1593.5,712.6,985.8,1089.9,2770.2,770.7,285.7,6508.0,498.5,1531.6
2018-08-04 11:00:00+00:00,1374.1,1692.6,742.5,1062.9,1133.0,2944.2,827.6,306.2,6787.2,503.4,1607.0
2018-08-04 12:00:00+00:00,1483.8,1822.7,787.1,1173.9,1195.9,3174.6,902.9,321.6,7120.7,514.4,1757.5
2018-08-04 13:00:00+00:00,1554.3,1967.1,820.7,1291.6,1264.6,3342.1,973.5,342.0,7270.2,529.4,1905.6
2018-08-04 14:00:00+00:00,1606.8,2060.7,835.8,1391.4,1317.7,3430.6,1009.3,354.6,7438.3,534.6,2017.0
2018-08-04 15:00:00+00:00,1652.9,2139.6,854.0,1473.4,1399.7,3519.3,1040.4,362.3,7561.9,539.9,2106.3
2018-08-04 16:00:00+00:00,1671.8,2221.9,865.0,1526.0,1482.7,3613.0,1066.1,375.8,7657.5,543.6,2181.5
2018-08-04 17:00:00+00:00,1718.9,2269.1,889.7,1539.8,1570.5,3638.8,1084.6,400.8,7772.7,563.1,2236.7
2018-08-04 18:00:00+00:00,1761.4,2286.7,927.5,1542.0,1638.8,3633.0,1086.8,432.4,7953.1,555.5,2273.2
2018-08-04 19:00:00+00:00,1803.1,2321.7,973.6,1581.9,1711.2,3728.6,1105.4,463.9,8098.7,546.1,2291.0
2018-08-04 20:00:00+00:00,1875.9,2372.7,1013.4,1616.3,1778.2,3878.7,1133.3,480.1,8229.5,527.6,2299.9
2018-08-04 21:00:00+00:00,1913.6,2389.9,1041.7,1630.3,1818.9,4021.2,1153.2,487.9,8282.7,532.7,2292.1
2018-08-04 22:00:00+00:00,1830.9,2379.9,1033.7,1603.2,1812.7,4043.8,1136.6,483.1,8224.1,545.3,2244.0
2018-08-04 23:00:00+00:00,1747.8,2315.7,1012.1,1549.4,1735.9,3898.8,1096.4,460.6,8087.0,556.7,2149.2
2018-08-05 00:00:00+00:00,1729.0,2251.9,988.3,1485.3,1675.7,3772.4,1070.6,444.6,8026.8,554.0,2079.9
2018-08-05 01:00:00+00:00,1674.3,2202.6,965.4,1435.2,1604.2,3634.3,1040.6,431.0,8006.2,525.7,2047.4
2018-08-05 02:00:00+00:00,1575.0,2034.2,917.7,1329.3,1470.9,3391.9,976.5,407.5,7788.9,487.0,1928.3
2018-08-05 03:00:00+00:00,1474.3,1888.4,864.6,1208.9,1341.1,3117.8,915.7,371.8,7477.9,455.1,1800.8
2018-08-05 04:00:00+00:00,1377.4,1757.9,805.8,1109.4,1224.2,2869.4,856.6,343.0,7104.4,444.6,1676.7
2018-08-05 05:00:00+00:00,1310.6,1637.4,757.6,1038.3,1129.4,2667.4,789.5,313.3,6765.6,456.9,1585.9
2018-08-05 06:00:00+00:00,1266.1,1570.0,716.9,991.1,1061.0,2521.8,755.6,289.8,6491.6,430.2,1524.7
2018-08-05 07:00:00+00:00,1237.3,1524.1,689.4,956.0,1017.7,2420.6,746.3,276.8,6293.9,427.5,1489.4
2018-08-05 08:00:00+00:00,1225.5,1511.5,673.6,937.1,994.6,2363.0,728.9,266.3,6150.4,451.9,1468.4
2018-08-05 09:00:00+00:00,1226.2,1538.8,668.7,935.6,992.4,2327.4,717.9,256.0,6102.6,456.6,1464.0
2018-08-05 10:00:00+00:00,1234.0,1540.0,663.7,928.9,984.8,2322.9,716.6,261.5,6146.6,467.9,1450.3
2018-08-05 11:00:00+00:00,1288.6,1622.8,709.1,985.0,1050.4,2499.9,772.0,285.5,6420.5,488.8,1503.6
2018-08-05 12:00:00+00:00,1391.7,1748.0,780.4,1091.6,1156.6,2818.7,845.3,325.0,6863.0,537.8,1646.3
2018-08-05 13:00:00+00:00,1486.5,1891.0,853.8,1208.7,1284.8,3200.8,931.5,370.5,7319.8,562.3,1791.6
2018-08-05 14:00:00+00:00,1574.9,2008.2,924.4,1314.8,1422.7,3555.0,1001.2,413.8,7742.3,549.9,1942.0
2018-08-05 15:00:00+00:00,1653.9,2159.0,979.5,1414.3,1544.6,3871.3,1048.3,456.4,8038.0,572.5,2069.6
2018-08-05 16:00:00+00:00,1727.0,2240.7,1032.0,1500.6,1658.0,4128.6,1078.1,477.1,8251.1,566.8,2167.9
2018-08-05 17:00:00+00:00,1803.6,2302.9,1063.3,1577.2,1744.7,4305.4,1105.0,493.5,8404.1,555.6,2257.2
2018-08-05 18:00:00+00:00,1857.9,2368.4,1093.0,1633.9,1807.8,4421.7,1133.7,508.9,8532.1,542.5,2334.5
2018-08-05 19:00:00+00:00,1928.4,2432.4,1124.3,1684.8,1871.7,4524.6,1162.3,522.4,8650.6,546.2,2397.0
2018-08-05 20:00:00+00:00,2007.2,2462.8,1152.7,1729.8,1931.9,4609.8,1196.6,531.7,8741.8,548.6,2439.3
2018-08-05 21:00:00+00:00,2069.0,2512.6,1163.1,1762.4,1960.2,4641.0,1206.8,536.6,8751.8,584.7,2448.1
2018-08-05 22:00:00+00:00,2065.6,2546.7,1141.6,1763.9,1935.4,4550.3,1205.0,521.7,8701.3,588.4,2408.4
2018-08-05 23:00:00+00:00,2044.4,2467.6,1119.2,1723.2,1863.8,4356.7,1182.9,501.3,8589.9,581.3,2335.9
2018-08-06 00:00:00+00:00,2031.7,2442.1,1105.2,1676.7,1805.6,4250.9,1175.3,483.2,8651.1,575.3,2280.3
2018-08-06 01:00:00+00:00,1945.9,2344.7,1071.3,1619.5,1708.0,4085.0,1137.4,463.8,8686.8,568.5,2249.2
2018-08-06 02:00:00+00:00,1796.7,2163.6,998.3,1497.5,1554.5,3737.5,1058.8,427.3,8474.9,522.2,2119.1
2018-08-06 03:00:00+00:00,1658.2,1996.0,927.9,1369.8,1405.5,3381.6,992.6,389.5,8111.9,504.0,1978.5
2018-08-06 04:00:00+00:00,1542.9,1898.2,863.7,1259.4,1295.6,3091.8,937.0,353.6,7766.0,488.4,1858.3
2018-08-06 05:00:00+00:00,1473.4,1816.6,812.0,1186.9,1209.8,2882.5,895.3,323.2,7483.9,507.4,1781.3
2018-08-06 06:00:00+00:00,1426.9,1740.4,774.9,1140.2,1148.0,2740.3,881.9,303.3,7247.0,499.2,1732.9
2018-08-06 07:00:00+00:00,1396.9,1721.3,752.9,1113.7,1106.1,2662.2,872.1,295.2,7095.8,488.9,1704.3
2018-08-06 08:00:00+00:00,1397.9,1740.7,749.8,1122.4,1092.6,2642.1,867.7,288.7,7074.2,499.1,1717.3
2018-08-06 09:00:00+00:00,1439.4,1809.7,776.0,1180.5,1124.8,2693.0,899.3,297.0,7254.6,509.4,1789.0
2018-08-06 10:00:00+00:00,1527.4,1931.6,822.0,1257.9,1186.4,2815.1,956.4,321.0,7665.3,522.1,1881.6
2018-08-06 11:00:00+00:00,1648.4,2097.0,898.2,1397.0,1294.1,3111.5,1060.2,357.6,8290.8,531.5,2033.5
2018-08-06 12:00:00+00:00,1744.6,2239.1,966.3,1523.8,1415.4,3464.0,1128.3,392.6,8877.6,535.8,2205.3
2018-08-06 13:00:00+00:00,1834.5,2383.0,1028.8,1639.6,1511.3,3819.9,1187.5,426.3,9355.7,552.5,2352.2
2018-08-06 14:00:00+00:00,1926.0,2547.8,1096.6,1753.5,1628.8,4179.3,1237.0,458.9,9737.2,574.4,2483.0
2018-08-06 15:00:00+00:00,1999.2,2678.4,1151.0,1853.9,1743.3,4506.5,1278.4,491.5,9994.6,580.6,2573.7
2018-08-06 16:00:00+00:00,2069.6,2750.4,1192.6,1932.9,1847.3,4749.2,1305.7,525.0,10201.7,601.1,2633.8
2018-08-06 17:00:00+00:00,2138.9,2809.7,1231.5,1998.4,1935.1,4910.3,1347.7,556.5,10310.8,607.9,2691.2
2018-08-06 18:00:00+00:00,2185.8,2835.1,1267.6,2006.8,2009.7,4995.7,1360.4,578.1,10391.0,571.7,2686.7
2018-08-06 19:00:00+00:00,2215.2,2838.9,1298.1,1948.4,2067.3,5064.2,1374.4,593.0,10493.9,581.1,2602.8
2018-08-06 20:00:00+00:00,2279.5,2809.5,1319.5,1888.9,2112.3,5133.2,1405.4,606.1,10598.8,578.2,2516.3
2018-08-06 21:00:00+00:00,2319.4,2745.6,1332.3,1866.1,2140.9,5129.1,1409.4,605.4,10563.5,576.8,2477.6
2018-08-06 22:00:00+00:00,2328.9,2672.5,1304.8,1819.0,2111.3,5041.0,1368.6,596.5,10294.4,590.0,2437.7
2018-08-06 23:00:00+00:00,2303.0,2582.8,1247.3,1760.5,2022.5,4822.8,1326.7,571.2,10119.7,567.7,2428.9
2018-08-07 00:00:00+00:00,2271.0,2529.7,1218.8,1719.9,1955.5,4670.2,1297.3,547.1,9993.8,570.5,2420.0
2018-08-07 01:00:00+00:00,2159.9,2413.5,1169.5,1653.0,1843.9,4413.3,1218.0,509.0,9783.0,579.8,2375.0
2018-08-07 02:00:00+00:00,1977.1,2227.9,1083.6,1520.5,1668.0,4021.2,1110.2,462.5,9294.9,567.5,2232.0
2018-08-07 03:00:00+00:00,1799.1,2044.5,996.4,1388.6,1500.6,3628.8,1016.8,426.9,8697.1,543.9,2072.2
2018-08-07 04:00:00+00:00,1656.8,1921.7,933.9,1284.1,1376.4,3321.4,972.0,388.4,8167.5,526.8,1951.0
2018-08-07 05:00:00+00:00,1575.9,1843.8,880.3,1211.6,1283.6,3105.9,923.8,363.4,7775.0,524.1,1867.6
2018-08-07 06:00:00+00:00,1521.2,1807.8,837.5,1166.7,1205.3,2943.2,908.8,344.4,7509.4,517.6,1802.8
2018-08-07 07:00:00+00:00,1485.3,1769.3,809.0,1148.1,1137.3,2851.6,912.4,329.5,7341.7,515.1,1762.8
2018-08-07 08:00:00+00:00,1481.6,1784.5,800.7,1148.2,1125.4,2829.6,906.2,325.1,7310.8,515.5,1773.8
